"gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp","b_co2.offset_price_certificate","b_undercomp_price_certificate","b_rplc.r.sll_co2_initial","b_rdc.nd.cmpnst_co2_initial","b_mdm.flghts_co2_initial","b_lng.flghts_co2_initial","b_dt_co2_initial","b_inslt.rf_co2_initial","b_rplc.wndws_co2_initial","b_vntltn_co2_initial","b_ht.pmp_co2_initial","b_slr.pnls_co2_initial","b_rdc.tmp_co2_initial","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp_income","b_slr.pnls_emp_full","b_rplc.wndws_n_commute","b_rdc.tmp_n_commute","b_co2.offset_n_commute","b_undercomp_ho","b_rplc.r.sll_car_value","b_rdc.nd.cmpnst_car_value","b_rdc.nd.cmpnst_car_annual_km","b_rplc.r.sll_car_type_electric","b_rdc.nd.cmpnst_car_type_electric","b_rplc.r.sll_car_size_small","b_rdc.nd.cmpnst_car_size_small","b_rdc.nd.cmpnst_car_size_medium","b_rdc.nd.cmpnst_pt_has","b_shrt.flghts_n_short_flight","b_mdm.flghts_n_medium_flight","b_lng.flghts_n_long_flight","b_inslt.rf_re_standard_old","b_inslt.fcd_re_standard_old","b_rdc.tmp_log_re_area","b_ht.pmp_hh_size","b_rdc.tmp_hh_size","b_crtfct_hh_size","b_co2.offset_hh_size","b_shrt.flghts_age","b_dt_age","b_inslt.rf_age","b_vntltn_age","b_rdc.tmp_age","b_crtfct_age","b_undercomp_age","b_lng.flghts_sex_male","b_dt_sex_male","b_slr.pnls_sex_male","b_crtfct_sex_male","b_undercomp_sex_male","b_lng.flghts_educ_secondary","b_ht.pmp_educ_secondary","b_slr.pnls_educ_secondary","b_rdc.tmp_educ_secondary","b_crtfct_educ_secondary","b_undercomp_educ_secondary","b_rplc.r.sll_educ_higher","b_dt_educ_higher","b_slr.pnls_educ_higher","b_crtfct_educ_higher","b_co2.offset_educ_higher","b_undercomp_educ_higher","b_dt_diet_omnivore","b_rplc.r.sll_pol_scale","b_rdc.nd.cmpnst_pol_scale","b_shrt.flghts_pol_scale","b_mdm.flghts_pol_scale","b_lng.flghts_pol_scale","b_dt_pol_scale","b_inslt.rf_pol_scale","b_inslt.fcd_pol_scale","b_rplc.wndws_pol_scale","b_vntltn_pol_scale","b_ht.pmp_pol_scale","b_slr.pnls_pol_scale","b_rdc.tmp_pol_scale","b_crtfct_pol_scale","b_co2.offset_pol_scale","b_undercomp_pol_scale","zeta_pol_scale","tau_pol_scale_01","tau_pol_scale_12","tau_pol_scale_23","tau_pol_scale_34","tau_pol_scale_45","tau_pol_scale_56","tau_pol_scale_67","tau_pol_scale_78","tau_pol_scale_89","tau_pol_scale_910","b_rplc.r.sll_health","b_rdc.nd.cmpnst_health","b_shrt.flghts_health","b_mdm.flghts_health","b_lng.flghts_health","b_dt_health","b_inslt.rf_health","b_inslt.fcd_health","b_rplc.wndws_health","b_vntltn_health","b_ht.pmp_health","b_slr.pnls_health","b_rdc.tmp_health","b_crtfct_health","b_co2.offset_health","b_undercomp_health","zeta_health","tau_health_01","tau_health_12","tau_health_23","tau_health_34","b_rplc.r.sll_concern","b_rdc.nd.cmpnst_concern","b_shrt.flghts_concern","b_mdm.flghts_concern","b_lng.flghts_concern","b_dt_concern","b_inslt.rf_concern","b_inslt.fcd_concern","b_rplc.wndws_concern","b_vntltn_concern","b_ht.pmp_concern","b_slr.pnls_concern","b_rdc.tmp_concern","b_crtfct_concern","b_co2.offset_concern","b_undercomp_concern","zeta_concern","tau_concern_01","tau_concern_12","tau_concern_23","tau_concern_34","b_rplc.r.sll_resp","b_rdc.nd.cmpnst_resp","b_shrt.flghts_resp","b_mdm.flghts_resp","b_lng.flghts_resp","b_dt_resp","b_inslt.rf_resp","b_inslt.fcd_resp","b_rplc.wndws_resp","b_vntltn_resp","b_ht.pmp_resp","b_slr.pnls_resp","b_rdc.tmp_resp","b_crtfct_resp","b_co2.offset_resp","b_undercomp_resp","zeta_resp","tau_resp_01","tau_resp_12","tau_resp_23","tau_resp_34","tau_resp_45","tau_resp_56","tau_resp_67","tau_resp_78","tau_resp_89","tau_resp_910","b_rplc.r.sll_effic","b_rdc.nd.cmpnst_effic","b_shrt.flghts_effic","b_mdm.flghts_effic","b_lng.flghts_effic","b_dt_effic","b_inslt.rf_effic","b_inslt.fcd_effic","b_rplc.wndws_effic","b_vntltn_effic","b_ht.pmp_effic","b_slr.pnls_effic","b_rdc.tmp_effic","b_crtfct_effic","b_co2.offset_effic","b_undercomp_effic","zeta_effic","tau_effic_01","tau_effic_12","tau_effic_23","tau_effic_34","tau_effic_45","tau_effic_56","tau_effic_67","tau_effic_78","tau_effic_89","tau_effic_910","b_rplc.r.sll_exp","b_rdc.nd.cmpnst_exp","b_shrt.flghts_exp","b_mdm.flghts_exp","b_lng.flghts_exp","b_dt_exp","b_inslt.rf_exp","b_inslt.fcd_exp","b_rplc.wndws_exp","b_vntltn_exp","b_ht.pmp_exp","b_slr.pnls_exp","b_rdc.tmp_exp","b_crtfct_exp","b_co2.offset_exp","b_undercomp_exp","zeta_exp","tau_exp_01","tau_exp_12","tau_exp_23","tau_exp_34","tau_exp_45","tau_exp_56","tau_exp_67","tau_exp_78","tau_exp_89","tau_exp_910","logLike"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-4,-3,-2,-1,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-4,-3,-2,-1,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-4,-3,-2,-1,1,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-4,-3,-2,-1,1,2,3,4,5,-96278.0415582697
1.14562527833263,1.0588362940933,1.19275725000835,1.1440323603299,1.15231774588886,1.06237979921765,1.08318184073558,1.09278013925994,1.07179672754111,1.16711475461688,1.07773618434295,1.02876149721937,1.05962513711342,1.20997221191224,1.29077550357795,1.19826508091646,-0.0355976059832772,-0.0240789365170221,-0.0391042513961163,-0.0457625527050977,-0.028946022452363,-0.0540933898098653,-0.0366376909413011,-0.0657382373903664,-0.0472157398711411,-0.087867790159581,0.00745159328136691,-0.0104003332027948,-0.00688686167858797,-0.0355216952065627,-0.0717500296530485,-0.0267686349558798,-5.07076917234998e-05,-1.62945960670028e-05,-0.00123072673123506,-0.00095604313688576,-0.00126618460594503,-0.000846097989805661,-0.00161241523519483,-0.000835688357905254,-0.00101743459339137,-0.00156464760939133,0.000192386626670342,-0.000497848609561072,5.34049062549647e-05,-0.00239997685778246,-0.00242823021298558,-0.00354302958812041,-0.00352324765532513,-0.00240801512022058,-0.0033841632257615,-0.00296727217561688,-0.00536252995218982,-0.00401519713556562,-0.00521035316593467,0.00017501338432814,-0.001549879604177,-0.00104915544559184,-0.00248710681565293,-0.00518903776731584,-0.00289450006311214,-0.00916534350459064,-0.0116500255070904,0.000674639956674192,-0.00722118399394238,-0.00791001473827168,-0.000746250780691964,-0.000825615337582634,-0.000838338238856959,-0.0997008144845274,-0.0691913456044265,-0.0420648006234125,-0.0191536856749445,-0.0236653905010183,-0.0142299155090756,-0.00244118233177413,-0.00513290511732507,-0.00237550192848087,0.0164243978290266,-0.0100865755164645,-0.00162002365455456,-0.00139935716166623,-0.0048481234565115,-0.00986480568751398,-0.0179497204404983,-0.000862337949588933,-0.000986784766966019,-0.000717119025925535,-0.00159062027768633,-0.000223807499747752,-0.000755006522603746,-0.000325700696053704,-0.00657225870282748,-0.0373901710056569,-0.00876396589011628,-0.0221738902805189,-0.0248175665254651,-0.0232431091807348,0.00594351206804302,-0.00685608257305067,0.00423848955079164,-0.0450819091794658,-0.0166950433222407,-0.00948337908322552,-0.0099765876263602,-0.0137440156842088,-0.0132305404132791,-0.0308949597691041,-0.0486275753699012,-0.022083576554541,-0.00174504941438308,0.00184768382761045,0.00344203499864443,0.000812030223442836,-0.00920159718675562,0.000876706397766152,0.0245970749621316,0.0132735225755711,-0.00587938258131488,0.00468513568798534,2.66872997118972e-05,0.0125370807241823,0.00175947914502898,-0.00118973751378527,0.0141936145617191,0.0222385530542242,1.07011639880848,-4.99433292915783,-3.98105055258706,-2.98182689093782,-1.98121588399801,-0.98394814746502,1.00170869990511,1.98562351056468,2.99555161230913,4.00974722475321,5.01278422211404,-0.0470669155272752,-0.0319595121763632,-0.0702643017602672,-0.0716398446223412,-0.0350794218315786,-0.0566949795396475,-0.0325476589457217,-0.0802471288019528,-0.0588866157993036,-0.108403050525602,-0.0141993130705915,-0.0202012954057805,-0.0396383378098809,-0.0428587001658382,-0.0693853132361878,-0.0425866250323659,1.07559605875286,-2.30417851634114,-1.13564192337437,0.918816791759993,2.02385780499217,0.00057849482617112,0.00978502901554293,0.0284240990419043,0.0210070633000579,-0.0208849076348465,-0.0233875367789156,-0.0239812665574374,-0.0466310975044178,0.0103377980044974,-0.0425318602335204,-0.0143187565196369,-0.0254082541102068,0.0183294460478473,0.0104937822073165,-0.0174219988689811,-0.0583713498318448,0.667199840540265,-2.15892124391192,-1.08510844909202,-0.00138142875417825,1.07322440269781,-0.014884513640849,-0.01219422664862,-0.0115697539216953,-0.00880821113075496,-0.018908384429157,-0.00206382811239911,-0.017350171318953,-0.0201275248153971,-0.0296927935925401,-0.0208363016331768,-0.0165379736440069,-0.0251335865833657,-0.00733189480926107,0.00199082607471201,-0.00981150945416657,-0.0318896040003129,1.11441204228549,-4.94935569302454,-3.97792138091656,-2.99963664968135,-1.97330828757294,-1.02458189131166,0.952861811532222,1.96026716054878,2.98501326104741,3.9948412280881,4.96289792325157,0.00521987378462167,-0.00526123018459948,-0.0340632190014842,0.00224832692589887,-0.0243867977469988,0.0165569585785105,-0.00408445557538305,-0.0261735776023693,-0.0165934966796396,0.0173414024023532,-0.0202076301546101,-0.0103647282811179,-0.00867640598150979,0.00580511865440586,0.00709169568311463,-0.0220238259187064,1.08375444018157,-4.97160146117846,-3.98555055062212,-2.98466923808851,-1.97696650157476,-0.987238310111954,0.962302579492446,1.96838415049159,2.99719814884623,4.00322198550889,4.97570371492225,0.0126195813775829,0.00835769689826062,-0.00262909610999538,0.0117638390534687,0.0104291027815383,0.0125932711795376,0.0239788255156393,0.0220824061396987,0.0258241919093358,0.0202350312238964,-0.00469042256395194,0.011664364901567,0.00670027991752568,-0.00493333215147931,0.0124077814359005,0.00946711176052539,1.1127826965395,-4.96486664402068,-3.9689368216311,-2.96466309980844,-1.95808928882285,-0.979050692966468,0.984202162938513,1.98047962172885,2.99142786988144,3.99094486351181,4.95842449372637,-94137.0498666907
1.22411999403808,1.09238134157283,1.29834597199883,1.20714305749696,1.24692632740295,1.08667245282704,1.15223966936886,1.13913433633637,1.08557660392397,1.17550393280386,1.24228195319871,1.02857586978972,1.07227887318098,1.48877147465251,1.49734769763215,1.40366163902452,-0.590225525837073,-0.597348205406591,-0.523895704441957,-0.599276464826022,-0.558920331113188,-0.654292686804439,-0.561359407979713,-0.691731620328412,-0.627497027198624,-0.759758684837944,-0.528986774898677,-0.452912622827118,-0.408755211407846,-0.524129499338389,-0.731075708979808,-0.525185716557973,-7.48043225166847e-05,-2.81991369318352e-05,-0.00216740710097067,-0.00146359221234821,-0.00231058468026411,-0.00209900463835742,-0.00201498408387353,-0.0019840586541933,-0.00151457064401521,-0.00190940888843867,-0.000977092946693851,-0.00120917941297108,-5.37999095455395e-05,-0.0127904122462579,-0.0106910522178186,-0.0144129680971961,-0.0144028572487537,-0.0117353337475737,-0.00976798042108983,-0.0111607882634873,-0.0122536466955981,-0.0148760406468591,-0.00731529231600902,-0.0123718020394456,-0.0128712163030994,-0.0127475485912982,-0.0116679441350661,-0.0109051751718682,-0.0115157189509806,0.00327872508404268,-0.0150382308627085,-0.00165000774859694,-0.00564692403451467,-0.0088530982641648,-0.000854649692565753,-0.00110362322503686,-0.0016271305305115,-0.138073513394473,-0.0796338653421811,-0.0544717088318227,-0.0400407037569931,-0.0375736163919616,-0.0153534063200671,-0.006968159572963,-0.00359429254873419,-0.00384912522608858,0.0372435446926594,-0.00100477816623168,-0.0159282035268943,-0.00201872307118535,-0.00774252241862932,-0.0178853864965018,-0.015268488062951,-0.00226377682164574,-0.00158113013953424,-0.00193948687938183,-0.00185451236725397,-0.00162994027953668,-0.00194606059815753,-0.00112374664829079,-0.0176326149683392,-0.0409013217237048,-0.0157471655542928,-0.0236162875699258,-0.0303628519028431,-0.0326028958180919,-0.0134290287330046,-0.118539011320314,-0.00926777111945508,-0.138941903382386,-0.097120526214501,-0.00549380908412206,-0.00863203560929294,-0.130360745821095,-0.100701727833682,-0.0486226874451566,-0.127896138872721,-0.0332459357281672,0.0081263089714161,-0.000319818798688536,0.0242367798908475,0.00708031904367445,-0.0112007393099752,0.000361961494371489,0.0443006231409321,0.0314274540321251,-0.0137416220875419,-0.00818728586858239,0.00536141660477041,0.0110731455246374,0.0172485733156776,0.000500567854645909,0.034001938181439,0.0348392728154917,1.07885026500425,-4.98080845638663,-3.97095184421031,-2.9757474074102,-1.97957118993645,-0.981541805022592,1.01485681273655,1.99209151009546,3.00445249275278,4.01183273181999,5.02560861265453,-0.145586129721042,-0.101337995595643,-0.204304973156407,-0.158146463881217,-0.115383107759218,-0.111372010532073,-0.121332385145021,-0.139488304447923,-0.124860447839539,-0.144241907948128,-0.123804000081307,-0.104168951165637,-0.140828981000213,-0.130688983604281,-0.120366458416732,-0.125269064933325,1.04430130176907,-3.01188907681233,-1.45742805199829,0.79804476336742,1.93449430348317,0.0112983459829059,0.0115320523813446,0.0495485169704191,0.00945923383926327,-0.0386135906857117,-0.0295969412217434,0.00722735131195594,-0.0161214806604771,0.00155483225598967,-0.061710226656284,-0.0130274423332562,-0.0232990511540598,0.0436933620999805,0.00784579487450168,-0.00557833894404126,-0.0686722795667324,0.652768442595201,-2.24515247204925,-1.13012320271874,-0.0132678992593429,1.07699661379945,-0.0158717706486675,-0.00334500289096243,0.00253940121636011,0.00426591029157066,-0.0174997510603405,0.0106895073703114,-0.0264596234548415,-0.0177592343973395,-0.0146466940072055,-0.00432654145022809,-0.0158248158146554,-0.0190621868458763,-0.00369010568906899,0.0186798818910751,-0.0049811329280408,-0.027538035110832,1.12793725303037,-4.94449035092101,-3.97217430398632,-3.00533604361423,-1.97886349472804,-1.04047021981705,0.928927922128807,1.93978583484813,2.97058289124215,3.98247078436859,4.94626087856625,0.0269035227007576,0.00914948838822723,-0.0264888568712161,0.018197796356539,-0.0228580331798037,0.0279334633686564,0.0147982521064825,-0.0391953283510176,-0.01081843449818,0.036300331079303,-0.00737202329954492,0.00489881298463034,0.00656670548989903,0.0143733961025531,0.0116031527767294,-0.0155938185642476,1.09697598913903,-4.96837459201425,-3.98648041967461,-2.99564990057103,-1.98662925603649,-0.994460704846963,0.951164911846781,1.96302887242869,2.99864467923867,4.00222734817724,4.98159549501119,0.0221238368030619,0.0144989954109771,0.00681275854473837,0.0231344386951802,0.0240634317565343,0.020567323195093,0.0317500498777545,0.0490063961618343,0.0375684265199104,0.0101883495679415,0.0102802420795566,0.0279791215077338,0.0153445515751763,-0.000162735250153478,0.0165795823802388,0.0212345387636949,1.09622332047078,-4.92813622990068,-3.92690625154075,-2.93118408517869,-1.93579044318958,-0.968734091003345,0.982780960221955,1.96445168841595,2.96480264273428,3.94785939475656,4.92289399263341,-91450.1779986546
1.58101187334642,1.19736004122455,1.15827746762464,1.69741728526618,1.68880234313807,1.23388309417081,1.26292920176129,1.41543167314336,1.28328302478265,1.8149131392016,1.01548260195102,1.13376115618591,1.23009653005203,1.48936112598477,2.33652874013561,1.85983070373825,-0.990272303089921,-0.879835608821784,-0.841205366560115,-1.04360617225488,-0.922880087967711,-1.0621830164587,-0.894975237065006,-1.26544074311357,-1.06982181722639,-1.24258986276937,-0.639075653343438,-0.694023096033799,-0.546819263082493,-0.749496815191044,-1.25628650379469,-0.764246890766428,-0.000329013807255235,-0.000129432951487635,-0.00981494667385766,-0.00887064184751328,-0.00904048263742352,-0.00767028176694863,-0.0084788996981981,-0.0071988264553947,-0.00876076596721693,-0.00926129959463032,-0.00362794603471104,-0.0060289695841692,-0.00266153577811695,-0.0385707933523736,-0.0353081034220423,-0.041183018012084,-0.0431477126221995,-0.037737037779986,-0.0293679244360277,-0.0321368741788139,-0.0464903942822382,-0.0400845755696118,-0.0254299407370003,-0.028721087925854,-0.0372567699285642,-0.0315653836525798,-0.027971211620363,-0.0383078326068467,-0.0341287203990483,-0.0547579319556524,-0.0586571913840723,-0.00698176769741674,-0.0198203901405458,-0.0298946539296636,-0.0046048672479642,-0.00506692400263301,-0.00645593589456883,-0.310000380761454,-0.246840109841927,-0.232080870470475,-0.206350903246448,-0.188400639548071,-0.101907019681756,0.00971487675633247,-0.0338108478336541,-0.0298031033331819,0.0863607700399965,-0.0880114976500933,-0.0437130399104011,-0.0437216071124018,-0.0542216856892188,-0.0621594464968953,-0.0818501158410627,-0.00790116679357187,-0.00738471837830662,-0.00771633053668468,-0.0101267731381751,-0.00490707813990481,-0.00605332215981505,-0.00347760022603618,-0.0727892498347379,-0.132711096153545,-0.106182986687773,-0.0844619326995387,-0.120464813890062,-0.148576390588531,-0.0645579418482087,-0.321363830545233,-0.0237783430152522,-0.352391333356019,-0.298012528587668,-0.0341215884299695,0.0156421733565286,-0.341959935490618,-0.246170708752696,-0.121386100648296,-0.390690470611563,-0.0751961182071529,0.0539469988022911,0.0369596044687478,0.0445917016432093,0.0799947639865869,-0.0203629703356874,0.0478709458565536,0.138890634684674,0.0575885007663574,0.0149333389154119,0.109723381365857,0.0159993347407448,0.0946699359097981,0.0564610975188525,0.0181351533682036,0.0582737336147486,0.0887242908710917,1.20781611701732,-4.921234435949,-3.87227374794288,-2.90267280928946,-1.91941764229593,-0.941613668033413,1.03510458909832,1.97055855346773,3.01571292511036,4.05085376460203,5.07618495232274,-0.532306225650629,-0.377056053392603,-0.669922086125612,-0.653818846735513,-0.399715234129398,-0.428838949137652,-0.327080847902823,-0.581504527301801,-0.484091052651238,-0.645808887104864,-0.500652318065765,-0.394166857876116,-0.521556866362416,-0.386948140787882,-0.385407875488996,-0.406323469014856,0.9955029046086,-3.12285645262058,-1.6332232223504,0.56017914856352,1.90727985559253,-0.125654354217052,-0.116231443018778,0.0786051383136286,-0.00299815748038355,-0.213858907079445,-0.169928588034235,-0.100167745315894,-0.17886556220296,0.10021676192982,0.303224729541542,-0.197165380005897,-0.0845094196905935,0.0573388267174627,0.015013108628638,0.280167846693927,-0.397784642969775,0.231798718484471,-2.82611282674859,-1.43376302647908,-0.036848049589353,1.26955105789098,-0.0906672633290475,-0.0405087542770557,-0.0378634769827047,-0.0423494827562176,-0.153589290694996,0.00942387618057081,-0.0979812965328669,-0.0777498373298869,-0.170208538953615,-0.0903058088633925,-0.146927490537932,-0.171333355837508,-0.0996639673989273,0.0173662675697397,-0.0610257354633805,-0.130425549389007,1.37042902688444,-4.83548123427923,-3.95622796395181,-3.04364886269776,-1.96964272949305,-1.15491283790768,0.737298212391049,1.79007847131012,2.89342195250855,3.92260826006318,4.84804942016865,0.06393675860352,0.00900637535357167,-0.144265742111267,0.0564596462779213,-0.0931169445469183,0.0827040095766702,-0.0416258266004377,-0.048383183197951,-0.0470725763158474,0.124987482994524,-0.0501263625431068,-0.00975800052417818,0.00592756724445604,0.0336252603307663,0.0919393562537281,-0.0673244436430815,1.24684691840582,-4.89603938342096,-3.94514908936826,-2.97589971622195,-1.95053679873512,-1.00813492733266,0.837456624657731,1.85935635781545,2.97316073663893,3.9924429372785,4.92937805266304,0.119351525799752,0.0690984554451749,0.0410174647089403,0.1044284118017,0.107548775401815,0.0536931982061426,0.181015630712517,0.0854616957818566,0.142500552891007,0.0713161899355015,0.093740103844602,0.155977431062432,0.110360940973638,-0.0121626382800288,0.0745204284670588,0.128050499866494,1.34954689988741,-4.78245015178321,-3.77769746642688,-2.77698176879829,-1.79653888105524,-0.885246522726628,0.96618922113617,1.93256133309904,2.95522080340416,3.89455937515701,4.85551489287964,-85894.1125291908
1.99005466438797,1.22183337953435,1.67685770617489,1.35815015612002,1.95537422749004,0.854455585000074,1.44158781830487,1.78528770262822,1.08520844470924,1.29301009206857,2.09839612660769,1.02374089848997,1.10663677463621,4.26715026912406,2.29454957436785,1.35221476727159,-1.8578903825344,-1.93211821165902,-1.78847283152534,-1.49266187755394,-1.62941594555081,-1.90274151853984,-1.70259786521444,-2.14768723331015,-2.10736574334103,-2.16113141517538,-1.86173831756974,-1.53294415042426,-1.29063465418813,-1.80162303339336,-1.67324094151626,-1.20423486150978,-0.000354316876262261,-0.000143456158639429,-0.0127037308800562,-0.0114371076475836,-0.0165946591333727,-0.0168562053886343,-0.0155161410259664,-0.00560553571310549,-0.00612163736264289,0.00236277529883381,-0.00263613522725999,-0.00649642005921542,-0.000833872552478131,-0.0384144049684143,-0.0354171997264866,-0.0377444424872471,-0.0591876514869399,-0.0359774942539733,-0.0335150146632648,-0.0455719306526501,-0.0597617701961176,-0.0303191977295022,-0.0447977264404626,-0.030624179122522,-0.0529526591570154,-0.0336080642414039,-0.0337411395981285,-0.0429904107958932,-0.0434682997344417,0.0264795534747305,-0.0747033141339317,-0.0120622177666997,-0.0282719029327836,-0.0434229123344962,-0.00517485438662401,-0.00574444224365915,-0.00494112448025503,-0.381565368087684,-0.283683193122472,-0.26792734887878,-0.208868437875062,-0.181813057890463,-0.0885895170416643,-0.0589336497635618,0.0442905451816175,-0.00900879666151329,0.0752182536281823,0.0295409861938422,-0.0470694358761316,-0.0642188343149189,-0.0874875143402885,-0.101012031591414,-0.0793216754413506,-0.00664155376213505,-0.00911377518314084,-0.00983424673348763,-0.0017752634021473,-0.00621281820961843,-0.0119598578601119,-0.00480547453453877,-0.0388164240393653,-0.160175927841337,-0.124460029143294,-0.130081717340584,-0.204275785817587,-0.148682567870684,-0.0676390162154659,-0.178742926927618,-0.00225672478440937,-0.51771073743433,-0.362368643157052,-0.0492135893096197,0.0363366028761029,-0.224160610120386,-0.312555085870294,-0.19244112422171,-0.428530766545107,-9.55928434980546e-05,0.155834961060626,0.0902210836992513,0.114333558195348,0.128444826804889,0.0261501062083432,0.0757241366037469,0.216600382702861,0.156456604063296,0.143218894653151,-0.117456090827145,0.0177835958683433,0.0797132684710217,0.12455999260043,0.0641381742214697,0.258984134899032,0.198134888875551,1.08422759606905,-4.93283722677353,-3.87647170357091,-2.8500413456278,-1.86868838161595,-0.940842385796226,0.956758967282311,1.87053034109471,2.90602077038656,3.96948520858253,4.98538463052932,-1.21578393261512,-0.971368513250141,-1.3252403550809,-1.4796016429945,-1.00939592231679,-1.01291163343385,-0.995494643938717,-1.15145719029741,-1.06887570495066,-1.21927468386595,-1.22936961208603,-1.10329144015238,-1.18590604795925,-1.09716257483854,-1.1587263494473,-1.12616204865192,1.13465891572755,-3.10685583322361,-1.38663951084298,0.914878015570539,2.37806199100177,0.153040929770226,0.14299273348534,0.351266868915704,0.329919848963839,0.152170278026042,0.134178021431189,0.185649939091746,0.453609825241161,0.324996259430496,-0.473268614466995,-0.0392254550700471,0.0157482078789912,0.381557532828308,0.375084908109065,0.395920688283587,-0.866686988724209,0.327978246558664,-2.87561306354294,-1.47475327961504,-0.0644624562452031,1.29453983190668,-0.230829983730168,-0.108157648143951,-0.252557942123806,-0.214796549183731,-0.323129914096142,-0.0974541990578921,-0.206354553969879,-0.256824202743477,-0.316280267724611,-0.108516503265872,-0.249240551678144,-0.318220522976123,-0.222701086777704,-0.0651700955368291,-0.189243235740925,-0.239813268354319,1.03540370769288,-4.28935115060448,-3.49321218166587,-2.59770966561602,-1.63971489338128,-0.910930644660717,0.70497315238654,1.63524043789505,2.64977272252003,3.6448027985868,4.50438578054073,0.379624212786012,0.261335759983916,0.120388722130712,0.386506669073168,0.119458186062649,0.294869026546516,0.244729867489673,0.0875501347185449,0.0999710906268115,0.199635543024645,0.143935502842039,0.182479664395401,0.229374324335735,0.289711222990609,0.247204932311709,0.12737744403435,1.10671543518855,-4.88608269272328,-3.89102757039076,-2.96829007872444,-2.02724330915388,-1.17735885450814,0.537424638515205,1.50897658247055,2.59718824356244,3.57842162597127,4.50577816161997,0.16815432065452,0.115483002190677,0.160260162680252,0.169280685118434,0.220574433626043,0.123847793637883,0.214279400637947,0.23107500979531,0.22541991093916,0.0616449133916433,0.177643560220774,0.251182915336228,0.130078379177395,0.042610167570309,0.0837490969533748,0.207026336008498,1.30585938851718,-4.6699213560899,-3.65563545686637,-2.68681890424061,-1.70821301845696,-0.888609356548449,0.804858380588106,1.75807179628369,2.74414461758305,3.66715284536578,4.6056055348846,-82360.7934590701
