"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp.w.offset","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp.w.offset","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp.w.offset_income","b_crtfct_price","b_undercomp.w.offset_initial","logLike"
-4.07875455104498,7.47922363480989,1.44174147533302,0.919778157520349,12.2387143778743,30.5610936990518,1.53677171522047,9.31238692035885,13.9582272162224,5.97180254337291,4.25583528702678,57.1352614851354,3.32029060963383,2.40592331767037,18.2569667920825,16.276298847842,20.2964090492903,-3.59756494093066,-3.16124969312363,-3.30859818750994,-3.46070332930763,-3.52753647056076,-4.11422180705414,-3.3967284368956,-3.43993518037426,-3.51219037103573,-5.25409031504927,-2.73342683471524,-2.63077747947374,-2.95738746100622,-3.67251325628618,-4.73796257299506,-2.79589029681204,-0.0946452952589661,-0.127769105289007,-0.119097630862931,-0.125056454643137,-0.118201253824612,-0.0994761652631232,-0.142579977637712,-0.18747920624995,-0.130545651859603,-0.111042465741952,-0.0960629075840493,-0.115996612362993,-0.114605798954823,-0.110747671269228,-0.104644016705426,-0.183755864810624,-0.00204487723633536,-0.00555773105696532,-42840.5876567823
-5.5502080021448,7.20733211848733,1.40973838724271,2.73921901358836,5.64442431771029,31.9559820626867,1.6170303971376,8.35228215891083,16.3977939529153,7.19861922345836,4.34452177369581,62.5876449422093,3.27740241445193,2.53249053105322,17.5760021506964,18.9279445256273,24.6178167374851,-3.85341274616338,-3.36602474652586,-3.71620048100767,-3.71699607645304,-3.73110797525779,-4.32001674686875,-3.59255540732096,-3.57504809034103,-3.72002566368568,-5.48127633718164,-2.96356367082631,-2.80463247518492,-3.13953388795063,-3.96720792148239,-5.19503920445121,-3.04557523434888,-0.0776132404968234,-0.113609178214607,-0.118336801073462,-0.112151018811661,-0.10537492852129,-0.0846830620077671,-0.132653046022688,-0.181399556322268,-0.118132396459268,-0.0993724639062844,-0.0819303511130393,-0.105041857257141,-0.101586850864954,-0.0981986384274098,-0.0836632644770776,-0.176872317989336,-0.0016910887053004,-0.00493318768471498,-42757.2940641037
-6.13991685799529,7.30508778706216,1.37130909953646,2.02284601932204,11.7695167737033,28.6172564309257,1.37840627308524,11.2025582722988,12.9477189250096,5.31437567338044,4.67477632318961,61.5507808301659,3.47636058450109,2.48345850293534,19.1026020307876,15.0938177164524,17.1878639367568,-3.94343280428253,-3.43723936686603,-3.61151731583782,-3.81397848758885,-3.79219057679987,-4.3777059831465,-3.62762175123981,-3.64766436461453,-3.80716795649379,-5.5446058237975,-3.04437852130995,-2.86580809628911,-3.21636731110278,-4.0393300160069,-5.21588332959226,-3.10525899449842,-0.0678670051456221,-0.105941478932139,-0.0991832923590372,-0.109636608752392,-0.09687914892232,-0.0766459003227628,-0.126941674219248,-0.175162312166877,-0.108830885463132,-0.0882783206042898,-0.0728645805229632,-0.0969603096276669,-0.0932174134757416,-0.0870771982078625,-0.0653859994625454,-0.165918235679084,-0.0013382183860294,-0.00464457735393233,-42698.8778012185
-6.68546864371582,7.09286217534049,1.40703946703986,1.88146595870011,8.30972040768011,37.3467510085052,1.70467536455536,3.96395266776421,18.425254680162,8.21411697237771,3.40080901447271,64.1154632423423,3.25774635889698,2.546763420428,15.2727454571165,18.8468919769789,27.8655353699968,-4.03269380313357,-3.50643037648322,-3.58133761010414,-3.84524111905824,-3.91027971182621,-4.4643358310374,-3.7358241938462,-3.7016930825651,-3.89054579135829,-5.58282297224303,-3.14545131482097,-2.94040120539325,-3.2715301417872,-4.18695575130073,-5.43661299839324,-3.24102030821406,-0.0561570322470577,-0.0953379861484066,-0.0834391900342371,-0.0932788109118208,-0.0912530438279795,-0.0658397473628052,-0.120683823267889,-0.169162499262108,-0.100084555401564,-0.0804987668983283,-0.064399872667703,-0.088579309238491,-0.0823991456445497,-0.0776576325829501,-0.056366084482595,-0.160304635378395,-0.00123100673114093,-0.00481106552812857,-42695.2146279574
-6.80051372621343,7.26543087051924,1.36712656197021,1.79124088622232,9.57464099153918,25.7246399309836,1.33566980568733,7.15576680300572,9.70961731737674,4.34816412963364,4.4883558921849,64.0029820985015,3.25185727588437,2.42321352611785,18.9048652447584,15.7994783438162,21.25678254495,-4.07420700656352,-3.54520337497835,-3.61093531290914,-3.83945348253908,-3.91783973255306,-4.50197245582642,-3.80299222882088,-3.77479452638972,-3.9589978031237,-5.65657310479492,-3.1587992845466,-2.97272625712745,-3.31655723370276,-4.20063436896622,-5.4024268945979,-3.26156576828249,-0.0528886240132244,-0.0931621345033849,-0.080590144531683,-0.0874382305867355,-0.0859637232108548,-0.0634401755114048,-0.122153464143305,-0.168910466595207,-0.0983924181531238,-0.0790032901527164,-0.0598965630999159,-0.0860689808623331,-0.0808246194242255,-0.0719333586207694,-0.0462142649835075,-0.155445673959628,-0.0010218803981102,-0.00394547280045093,-42652.6105077174
-7.06999720982731,7.07277918520828,1.38795594446453,1.77590105824033,8.71751476901535,44.1269653997409,1.75000036231266,8.0904099714713,13.7690518364692,6.906665175334,2.83130884265647,66.5454363733876,2.93058185442238,2.55612160529714,15.3286623387138,17.0256429056632,22.4762844444505,-4.17492182068954,-3.62589705001815,-3.66405218322778,-3.93251975537945,-4.03705447040996,-4.59437160498724,-3.84863593890552,-3.85709372924538,-4.07945403720979,-5.71401188548271,-3.25077214980803,-3.06399230026546,-3.39390624601844,-4.3242177323303,-5.52936147325526,-3.36414133946034,-0.0447846117989074,-0.0852050621678887,-0.0713607578869797,-0.079811128613421,-0.080132173633058,-0.0546756627314025,-0.112341641514081,-0.166275162011997,-0.0929401424623753,-0.0703360970252586,-0.0544655225638216,-0.0795123997925987,-0.0725002819175089,-0.0649190077591135,-0.0396407797014464,-0.148510254223725,-0.00107806712735479,-0.0042056023803218,-42620.8714238526
-7.7077042619029,6.77157768028749,1.31221666694287,2.11732603633299,10.3786287778628,50.0179816000686,1.53095418751512,9.37222358683299,14.7740292851406,7.21036752670001,3.85546428465842,40.5684902882183,3.12475512598553,2.36130294957587,18.3510962525509,16.5786368800053,22.7938077061769,-4.19113663367406,-3.63729342218265,-3.59953213457326,-3.88314897715327,-4.05531371177386,-4.59692687759705,-3.84492271148763,-3.86034388479702,-4.05450215567269,-5.74409015668946,-3.26604779091044,-3.05756598163509,-3.39506825661633,-4.3374687568815,-5.54990383301675,-3.39495793292944,-0.0430138468862445,-0.0823549229590774,-0.0619668755281339,-0.0720058287331922,-0.0776614416182707,-0.051209593212912,-0.10864499257307,-0.163232917462376,-0.0866467598306415,-0.0684529699680551,-0.0522827600709404,-0.0758106797084272,-0.0691682261071918,-0.062444359494633,-0.0386098565256486,-0.148434372817656,-0.0010356433960345,-0.00449932630554176,-42619.3594432079
-7.73008653883189,7.10634129144098,1.35821240349759,1.93341809279366,9.60553005104851,37.1105499342112,1.48970154882804,9.42491537658846,15.7331260250366,6.68833849966341,4.36037219555154,52.6208781944193,3.32290517733628,2.41086962879393,17.909131735838,16.1525975327617,22.0560863992582,-4.19889281261646,-3.64791313046764,-3.67984234745487,-3.93437243428364,-4.06831500287112,-4.61179419725162,-3.8480868446007,-3.83971472907282,-4.05851308160931,-5.74674863670057,-3.2687982625752,-3.07609878903582,-3.41499466434289,-4.34874634881245,-5.53544900997221,-3.39567933492562,-0.0408662617775452,-0.0806088252595292,-0.0666263415634569,-0.0737353111427017,-0.0753152560127262,-0.0498665499045281,-0.10621373655038,-0.158260107231727,-0.0836081217068675,-0.0658558870812896,-0.0498811762868761,-0.074997289848267,-0.0685800041263449,-0.060250159534477,-0.0340407426009504,-0.145599143373972,-0.000967152725412727,-0.00379917660031066,-42592.472166501
-7.72527844935357,7.13511399565526,1.36586392111872,1.78463806615994,9.37784814588094,26.1108853384863,1.49880807090401,9.44358305664672,15.1911623755938,6.89543962728641,4.34436206737131,55.9937459645041,3.33526470810121,2.45771426102119,17.8919405900693,16.2249039457084,21.84518119668,-4.23983725519454,-3.68736453203284,-3.73270180341106,-3.99182588173971,-4.09525659130725,-4.64861581208976,-3.87742281218447,-3.86831927300578,-4.09308738467355,-5.78611726645757,-3.30979238681051,-3.11360637045713,-3.45434775131613,-4.39745960344934,-5.57960219131538,-3.43178674009702,-0.0376402202562456,-0.0779191254515453,-0.0651182058931172,-0.07241259745109,-0.0709009538498497,-0.0470172265103581,-0.102789216010882,-0.154000000103525,-0.078990140031463,-0.0618267928069657,-0.0471862103960776,-0.0724192041538712,-0.0660533738592876,-0.0570336407236009,-0.0301701443258974,-0.142778990582422,-0.000939786699114166,-0.00351669450209889,-42581.4196862413
-7.93229369940204,7.06705868434173,1.36443741598673,1.6300554888305,9.35741591953538,36.3704341913914,1.44129261444792,9.78473008949182,16.0872083550894,6.51453782523177,4.88428953407891,62.5008916465381,3.48411078248029,2.428991855706,17.447857024714,15.1007479560505,21.19131326503,-4.76921350280276,-4.14545533037966,-4.15741233815144,-4.46264291516813,-4.58563192754424,-5.07826196120192,-4.30283081628106,-4.20798190703742,-4.55134053453548,-6.19166847650052,-3.81763638286086,-3.55069530490231,-3.88802768270124,-4.94783234164057,-6.27025813696127,-4.05782050911093,0.00756430011931256,-0.0396045163180423,-0.0290702751568548,-0.0334362577965654,-0.0299661689130538,-0.0107493302087077,-0.066219796886016,-0.124746859859203,-0.0405827668613904,-0.0277749825412082,-0.00446248894611783,-0.0355673619870906,-0.0299376964718211,-0.0108924744305504,0.0297291292202853,-0.0885886869332067,-0.000756369199426813,-0.00367714457568381,-42502.4253331418
-8.30854490840826,7.45343485552748,1.38450264280483,1.94777963663818,9.3196349938741,30.4938096088161,1.59743678856457,10.1143621207653,15.5752002075214,6.76661073270542,4.22513614504668,58.6122215992748,3.47357833451743,2.65241916846197,17.7138494974856,17.6090183227543,23.8244535175256,-4.8830871276972,-4.26855992825828,-4.28137759116621,-4.54769390477183,-4.68799954939174,-5.20109498815611,-4.40301963601115,-4.36107383886687,-4.66769585459737,-6.34355084080193,-3.92785000017093,-3.67464614914432,-3.98565969415916,-5.04944300139165,-6.28798581389593,-4.13672458498404,0.0328074902645258,-0.0150193420578562,-0.00609676390295781,-0.0119875123942347,-0.00362884815818221,0.0124362127744699,-0.0429842329477521,-0.101007918453537,-0.0190435918775397,-0.00255378035110054,0.0213298059817072,-0.0122695575130242,-0.00859052508633058,0.0106062896395614,0.0565217781028416,-0.0590116714441741,-0.000337820198736009,-0.00242106964023585,-42496.8488706874
-8.30952496029118,7.16788763587884,1.38321684908102,1.83023206630726,9.00994897173455,31.3735585741131,1.46975949415454,9.69725891520302,16.4611047784826,6.88862749810858,4.32085918803788,62.2592524498119,3.35657046620289,2.50814650991487,17.8130936160558,16.347887938487,22.2337089718063,-5.13616941263276,-4.51424408491765,-4.54040085752241,-4.76780381591708,-4.917327694698,-5.43557051056789,-4.63833121807677,-4.63872677302785,-4.94488052968468,-6.62447126251189,-4.16569237654862,-3.94917160861556,-4.23410665579803,-5.25677120757936,-6.35126653917472,-4.30084691047073,0.0487117212126497,0.00106346222664887,0.0104935081965298,0.00118101138146096,0.00829468080720633,0.0275535983394894,-0.0309032819958997,-0.0778521875934225,0.00252289649087828,0.0166641513067681,0.0331397653019705,0.00618852159720278,0.00803538370331711,0.0182092937810984,0.0441223142787943,-0.0609569367205201,-0.000167930868974635,-0.00166557190462155,-42469.9759054053
-8.38198935175483,7.12869346173893,1.37418571754079,1.71760748802884,9.60753793961949,31.4107177865528,1.536425909189,9.580255798053,14.6857714553698,6.50447149513633,4.68118625907431,62.1934231714143,3.54290972868465,2.49055794759289,17.4695404328643,15.8279009993426,21.7013903480244,-5.15585081363604,-4.54242456278704,-4.60287205299594,-4.86748346869399,-4.99801984385921,-5.49420181758004,-4.75069799148827,-4.78051744802504,-5.04556077064546,-6.77365805791118,-4.22939672449664,-4.03503939033405,-4.26914688172619,-5.35352080099724,-6.43538021636512,-4.32256075357417,0.049507245254046,0.00319262043353136,0.0163909279786043,0.00961034934819883,0.015693426945504,0.0329993943226772,-0.0189123560875174,-0.0651019298272888,0.0113947837052672,0.0300569102648053,0.036680272004109,0.0133637137209557,0.0109345683774923,0.0260652365240487,0.0528851222557786,-0.0592400657501538,-0.000103775098499628,-0.0016522763390108,-42468.6065237233
-8.41356432975135,7.15615008032023,1.38266371377086,1.7428960626687,9.430669680609,30.9321042718287,1.48276331830605,9.53519787182586,15.7335786402172,6.58778538804401,4.47045564376504,61.6494296785987,3.37939636320995,2.49318310437279,17.7351666473051,16.1665346893857,21.9112424129055,-5.15142000404112,-4.538145637672,-4.60738239539039,-4.87544118607386,-4.99627311048815,-5.48752307352257,-4.7982455266629,-4.80212214851567,-5.07428750672803,-6.7880848088721,-4.23758472994249,-4.05080842181281,-4.27256343435904,-5.36566498685311,-6.47147102698056,-4.31501400294269,0.0491727734207493,0.00305111721631819,0.0178907433858335,0.0108929904132731,0.0162007311151433,0.0326774344455894,-0.0142877106175017,-0.0625231431909949,0.0145772183558671,0.031843029809238,0.0377803958483471,0.0150100064655326,0.0114241304614077,0.0273221812210395,0.0568808247064341,-0.0599091184833366,-8.91411479283657e-05,-0.0013379483915323,-42467.6436105022
-8.47462553082127,7.17537879581635,1.38514535626433,1.79746836276811,9.18914193036919,31.2161018014805,1.49356373409989,9.52377473803573,15.493448670978,6.77400709542303,4.3808913199477,61.6435855340519,3.41048705424717,2.49688574794764,17.8742275743998,16.2607498893674,22.0177254337597,-5.15195169669051,-4.53848230547325,-4.59755764667887,-4.85381523811107,-4.98694192456389,-5.47514913594473,-4.8101779637854,-4.81579397957855,-5.08800036885956,-6.8055806637414,-4.23804268871153,-4.05117806290475,-4.26970087570136,-5.3428371707771,-6.46630356798014,-4.28417797397444,0.0492163144470984,0.00339119112250854,0.0171426397242352,0.00913475017112288,0.0152881855545434,0.0316345892928,-0.0131785803584864,-0.0607356764893287,0.0162404194629607,0.0339216585810259,0.0379924693437036,0.0152076229989833,0.0113206832399755,0.0251869347326234,0.0559160789030794,-0.0627711472502165,-0.000103063020878322,-0.00135155307723159,-42467.4583697616
-8.52250216907505,7.16719891148651,1.3826990543777,1.78840808854076,9.32996957735232,31.0846712887782,1.4986598085438,9.56982094105175,15.9142030182922,6.616544588931,4.40014687005241,61.3933228209445,3.40114512666161,2.49738929553416,17.7645549510582,16.2354008156031,22.0056162008887,-5.15147015497623,-4.53729585150102,-4.59517872579239,-4.85317533419013,-4.98437726505189,-5.47152261686936,-4.81397455931536,-4.83292563716804,-5.09457143833053,-6.80934019257842,-4.24060929887203,-4.05467734785787,-4.26751022012882,-5.33949984023858,-6.46678890877932,-4.27449944325331,0.0491623597868611,0.00341324825387586,0.0169059828413927,0.00919282379343428,0.0150471483607739,0.0312898077357598,-0.0126292436282054,-0.0591354774809106,0.016971547340359,0.0343061727679179,0.0382604086722892,0.0156204053147151,0.0111413111752096,0.0249719918174749,0.0558509633668951,-0.063541199378702,-0.000109440550540673,-0.00140292076223537,-42467.3906151542
-8.55955519711683,7.16641635899781,1.38226950940938,1.77130748370967,9.39160206350743,31.2692389357002,1.49284421288089,9.58456769189751,15.6808490762166,6.69094563620659,4.44607327210943,61.4023038565923,3.38837657159994,2.49366642951822,17.7465265631059,16.1952461813403,21.9229735032975,-5.14959321170286,-4.53455846544154,-4.59526626775149,-4.85653220428102,-4.98696108209532,-5.47097909698512,-4.81884005813312,-4.8428259412031,-5.10017087035793,-6.81221803700746,-4.2434024816326,-4.05650557970237,-4.26630377892319,-5.34333080916316,-6.47260559430811,-4.27356638267449,0.0489911986311118,0.00317505617694445,0.0169769465307902,0.00959439305922199,0.015353356364851,0.0312088444510094,-0.012066276381311,-0.0581423343753725,0.0175491163224914,0.0345227070897374,0.0385681183801704,0.0159016100878596,0.0110337585318237,0.0254556560597287,0.0566083398661836,-0.063386208880437,-0.000113209239664408,-0.00144509993930224,-42467.3538699373
-8.60917760966443,7.16551185098796,1.38209193604641,1.76975009907297,9.36156184831178,31.2917209419369,1.49285286826847,9.57809602785661,15.6479886894804,6.67684653738875,4.43921739302519,61.3663052088689,3.3992783208935,2.49262202593357,17.7800858352051,16.2145913999088,21.937111454771,-5.14921636379921,-4.53369278867643,-4.59700114256842,-4.85911939391624,-4.98947857149643,-5.47216326819493,-4.82343358106513,-4.84691074610922,-5.10336267791928,-6.81568165533849,-4.2460381192031,-4.05850846003289,-4.26561524814423,-5.34876194361912,-6.47907131859681,-4.27543445429161,0.0488876563350299,0.00303285945555159,0.0171462593760877,0.00979789809787331,0.0155379086650875,0.0312695371913416,-0.0115966866483561,-0.0578245010895355,0.0178017384756601,0.0347731308248728,0.0387448450655744,0.01606441904377,0.0109355561352776,0.0258480739490276,0.0571472818030944,-0.0632042822772486,-0.000108470112616949,-0.0014780856974262,-42467.3258288313
