"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp.w.offset","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp.w.offset","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp.w.offset_income","b_rplc.r.sll_initial","b_rdc.nd.cmpnst_initial","b_shrt.flghts_initial","b_lng.flghts_initial","b_dt_initial","b_inslt.rf_initial","b_inslt.fcd_initial","b_rplc.wndws_initial","b_vntltn_initial","b_ht.pmp_initial","b_slr.pnls_initial","b_rdc.tmp_initial","b_crtfct_initial","b_co2.offset_initial","b_undercomp.w.offset_initial","logLike"
-11.3756952365945,7.17814447346957,1.32452830304027,1.79118439616498,9.19843929457396,31.0783906103884,1.49317849698152,9.49050784970427,15.4198344393007,6.6515986891949,4.31040483978633,61.3045346287171,3.36304650477898,2.2601608634742,17.7773335140942,16.2439841832013,21.6245129046177,-5.0542039668481,-4.34411194934018,-4.62868992652536,-4.84672996930167,-4.93729922635464,-5.27729156839631,-5.11201570071328,-5.11640326673961,-5.32504246345587,-7.03629541901567,-4.58486339474014,-4.37019507438774,-4.39435511613149,-5.29878412153431,-6.34570763277768,-4.29442265449157,0.0514100016317376,0.00410307891706004,0.0157201617281418,0.00879657988637636,0.0169548759348292,0.036094203389562,-0.0174220093794484,-0.0625412197486354,0.0111536914773973,0.0370039079710253,0.0316083298283309,0.0107340612233376,0.00695672639625953,0.0264650661854994,0.0597825300155114,-0.0629664718177572,-0.0529509000611741,-0.0787026251271498,0.014101189799591,-0.0223359781314614,-0.112389035797892,0.146013801336619,0.133769334712455,0.124193898564402,0.0976886808810185,0.125408323669161,0.16595401702865,0.0999013017436795,-0.0334116501411652,-0.0810830349761454,-0.00598955748723838,-42381.6436815386
-11.3985167661553,7.17842017013019,1.32260181332592,1.77917644672355,9.31054227879394,31.2496255682656,1.48931020250455,9.52765412460205,15.5379667898455,6.67926545000427,4.30034922821563,61.3607832670746,3.34335087814953,2.2575461029044,17.7365350059477,16.2204510598477,21.5676357709544,-5.05471093162973,-4.34373621339388,-4.62705001857404,-4.84665747464501,-4.93959071231587,-5.27558362009838,-5.11267130793289,-5.11682078970833,-5.32535699247894,-7.03310083892736,-4.58530038062045,-4.37160113530099,-4.39575452205923,-5.29589865355923,-6.34165777249435,-4.29196782524388,0.0514812944476825,0.00415671146527548,0.0157585932957142,0.00879401461763461,0.0170200092370455,0.0360735018820975,-0.0173443066121385,-0.0621906536498312,0.0113915205195875,0.0368050383746785,0.0316507823856522,0.0108066914836527,0.00704506509673275,0.0263769554083371,0.0596955426848178,-0.0630201871875742,-0.05313674759509,-0.0791342792519563,0.0133435527472064,-0.0214544917398055,-0.11305304258086,0.146051536411633,0.13293590292271,0.123676094822635,0.0974912539123347,0.125465711458511,0.166296112444445,0.100020170112568,-0.034035764180865,-0.0821141700322896,-0.00666930077164419,-42381.6243233561
-11.4056116709335,7.17843485328818,1.31985469939649,1.78979680018059,9.3098867985279,31.3040055141781,1.49123862726674,9.5167457224454,15.5261093546659,6.66274323371264,4.29400759126012,61.1825127471117,3.3570199998838,2.25457904566685,17.7524472281967,16.1760204057274,21.4849393260042,-5.05562428062627,-4.34406902939652,-4.63227738781071,-4.84518063463221,-4.94062559762807,-5.27723833615767,-5.11452855177734,-5.12252661984716,-5.32642208170591,-7.0360681535348,-4.58617940746578,-4.37226902791985,-4.39661708100878,-5.29704384369078,-6.3421081149517,-4.29221462479737,0.0512973127028872,0.00406219566669903,0.0157250539421342,0.00863527281355124,0.0169049998262162,0.0359938735317196,-0.0172847599146087,-0.0618757188412651,0.0112505972669249,0.0367999679057715,0.0315270923886368,0.0107754051398292,0.00690446804084305,0.026271603865468,0.0594261229617954,-0.0632764363215767,-0.052315320756089,-0.0788221563398622,0.0154904702662278,-0.0201978758018932,-0.112111738646705,0.146919367962982,0.133746815318188,0.124586649856779,0.0986867004399555,0.126325054754053,0.166588383337819,0.100762177776416,-0.0329164008118912,-0.0800946135262687,-0.00527875654333149,-42381.6232432728
-11.4252556485332,7.18159956908698,1.32082243426832,1.78567033042815,9.28838042352352,31.2870125164431,1.49064384674184,9.51857324656782,15.5283767304336,6.67289833308108,4.30210097051335,61.0760597802157,3.35049016273259,2.25576521365886,17.7401248151054,16.2025655877504,21.5179787321817,-5.05539798012383,-4.34397023314709,-4.63063894550775,-4.84722460625532,-4.94072346280069,-5.27702390733335,-5.11566155361887,-5.1227107725104,-5.32701649848442,-7.0358067790837,-4.58641953772067,-4.37261501459062,-4.3960582944304,-5.29786528513915,-6.34367146391216,-4.29258351134498,0.0514254065008851,0.00416707073785924,0.01586105756737,0.00885469216110693,0.017117758238824,0.0361142650603709,-0.0170212614756763,-0.061823469054579,0.0114478104923113,0.0369453250473026,0.0317316672377531,0.0108922047205077,0.00702563064174121,0.0265193828202747,0.0598550008788705,-0.0629956218953853,-0.0527646282680279,-0.0791469789020414,0.0143978549700063,-0.0210885424550046,-0.112619466147061,0.146415745306123,0.133799865676328,0.124136134530286,0.0979149573558195,0.125754390201388,0.16638375527001,0.100152852195655,-0.033608341351196,-0.0813989499695398,-0.00636068960171928,-42381.6188876737
-11.4460360394794,7.17701115587913,1.32201067342609,1.78210528281315,9.29525275527419,31.2486541257712,1.49046529391646,9.52036124386992,15.5379979689717,6.6733552950266,4.29793236415316,61.1690168994138,3.34977439309344,2.25683703491696,17.7458372241868,16.2047654510035,21.5409863559384,-5.05512395572678,-4.34416269234888,-4.62973681697705,-4.84682289697635,-4.94067422140795,-5.2767860424605,-5.11602768758209,-5.12339666600565,-5.32786776856714,-7.03600593761374,-4.58660967998375,-4.37278648261037,-4.39585046257047,-5.29781838148116,-6.34463802094496,-4.29224718056672,0.0513653311390522,0.00411802858669342,0.0157780856187075,0.00880861643058404,0.0170222939454208,0.0360418572800569,-0.0170796371468409,-0.0617595870356101,0.0114934187563118,0.0368991893238024,0.0316856629629307,0.0108603353823702,0.00697504939008464,0.026419758081722,0.0597541417766138,-0.0631493270132473,-0.0525942413781449,-0.0788314428685709,0.0143624336391914,-0.0208390272096794,-0.112408414240697,0.146844309359378,0.13406721990677,0.124450037040347,0.0984331856597113,0.126043482288067,0.166656146957267,0.100313178105518,-0.0333131859043645,-0.08076864388671,-0.00597270557240581,-42381.6181354582
-11.4604903141032,7.17833064384714,1.32174149205055,1.78488061174814,9.29748118252182,31.2446795749532,1.49013677193338,9.52135422805649,15.5411203498284,6.66995333869936,4.29979851913723,61.1747830551582,3.35043226169186,2.256582870492,17.7403923137269,16.2045232023463,21.5382186865339,-5.05516876693892,-4.34399875982688,-4.63021224484602,-4.8468048988308,-4.94043925121575,-5.27650451214105,-5.11634644015069,-5.12328383842389,-5.32819819932327,-7.03636076171362,-4.58670611820041,-4.37271131357588,-4.39586476476694,-5.29741153735092,-6.34441400712848,-4.29183076963472,0.0513887284831494,0.00413900365800637,0.0157891382092497,0.00881227939664664,0.0170508012189342,0.0360473570095218,-0.0170289806514785,-0.0617571277451844,0.0115387634052269,0.0369619471594219,0.0317236649167924,0.0108817072878831,0.0069931331821675,0.0264292457315188,0.0598013695599782,-0.0631221584733636,-0.0526532952210869,-0.0789740166730623,0.0145274162349612,-0.0210194781533055,-0.112543319884077,0.146855223582155,0.134120955402364,0.124485439772575,0.0983741600426592,0.125973494126747,0.166595575832123,0.100249827196416,-0.033495234407657,-0.0809796408081228,-0.0062037279383932,-42381.6173860945
-11.5101182593685,7.18071130506575,1.32120683473047,1.78652137783193,9.29277288098045,31.2663027640966,1.4903163614138,9.52173954997268,15.5408121797174,6.67057751832138,4.30279816710964,61.1140573363481,3.3510692540468,2.25602873980922,17.7404285265937,16.2010094806443,21.5244028913932,-5.05528967013012,-4.3437719431878,-4.63055245710944,-4.84667530932166,-4.9405481671359,-5.27646851017458,-5.11684566297174,-5.12355015519982,-5.32841741069378,-7.03691518381103,-4.58675785992144,-4.37272581265422,-4.39592662190405,-5.29715240970338,-6.3439861342908,-4.29135890208015,0.0513986770389213,0.00415097372998121,0.0158074862449604,0.00879999757588115,0.0170742092949948,0.0360513766789816,-0.0169725548570848,-0.0617536064611789,0.0115758239830538,0.037033372547743,0.0317472579535783,0.0108990656776361,0.00700251022552942,0.0264366175010674,0.0598338503357688,-0.063107382728665,-0.0526671793891756,-0.0791447027582543,0.0145715933474124,-0.0210455569261842,-0.112591789124799,0.146916790618836,0.13426445502797,0.124479648156217,0.0983366062812153,0.125951798317958,0.166566239501029,0.100206932996186,-0.0335964148719246,-0.0811580811358057,-0.00641667860880705,-42381.6160477048
-12.8634547725249,7.17830615929795,1.32197540465479,1.78052578206254,9.29922070942435,31.0622488712762,1.49156135326631,9.51749332550413,15.5658047559481,6.67368885292038,4.29720415048985,61.0412034500838,3.34956530634944,2.25655417549678,17.7562375692527,16.2020971828834,21.5260582836743,-5.05514631392547,-4.34392991333845,-4.62957698581743,-4.84669907178241,-4.93942886463017,-5.27689959020325,-5.11663084957641,-5.12371883751822,-5.32804815330419,-7.03617241443337,-4.58666706830262,-4.37292260141473,-4.39583663826918,-5.2978128417334,-6.34458238421738,-4.29172883691579,0.0513631735610619,0.00411436188427297,0.0157891765221788,0.00878831067550869,0.017054715646632,0.0360256462345137,-0.0170307793032056,-0.0617123067286961,0.0115102042512456,0.0369009544374143,0.031703717807111,0.0108701589477543,0.00697456518085335,0.0264134376800965,0.0597585378840542,-0.0631654944506788,-0.0526315631323774,-0.078973743273691,0.0141848885075601,-0.021299930330486,-0.112297382258781,0.146982889863272,0.134060816658658,0.124486492955469,0.098547677307158,0.126063368480368,0.166694834008439,0.100258423430235,-0.0332876584790866,-0.0807621697235131,-0.00610935510941763,-42381.5980372409
-12.8960875002804,7.1796169905356,1.32164822574683,1.78704089188325,9.28654216670057,31.3665965828433,1.48994192295694,9.52387747519534,15.5392405452138,6.6710681849187,4.30109716989767,61.1510414583892,3.3512093194591,2.25605981631171,17.7402116520049,16.202516067156,21.5227128586212,-5.0551442227618,-4.34391301448577,-4.62952923748588,-4.84668193666769,-4.93953447590288,-5.27683385859931,-5.11657141413711,-5.1236710983919,-5.32798885710646,-7.03620906593721,-4.58667665282626,-4.37284819341545,-4.39584390794963,-5.29771786897372,-6.34448977878199,-4.29165767204266,0.051364597318693,0.00411515779477123,0.0157966387431421,0.00879013738110735,0.0170474852612447,0.0360287784841564,-0.0170265591481439,-0.0617105216341579,0.0115103762084012,0.036908973781178,0.0317052713160964,0.0108740177672645,0.0069726070527477,0.0264200315588324,0.0597671752252497,-0.0631525314586642,-0.0526120426799406,-0.0789850090371191,0.0144052600228778,-0.0210814016082762,-0.112383847249598,0.146977719003507,0.134160905935449,0.124519927897844,0.0985645263366151,0.126060350257736,0.166687913359655,0.100264413335499,-0.0333178727901223,-0.0807551725716203,-0.00610898592049576,-42381.5970689764
-13.087125598513,7.18096433877743,1.3214614295686,1.78776364677457,9.29746438238413,31.2016663407571,1.49006063400425,9.52220928101412,15.5318808301889,6.66919417425862,4.30270770849654,61.0999648172654,3.35136349782152,2.25613492896028,17.7406505483959,16.2030738620798,21.5252695823422,-5.05516398110792,-4.34383571668693,-4.62997434329611,-4.84662137958933,-4.93977029782663,-5.27666453340728,-5.11646645889981,-5.12373349413805,-5.32795106694252,-7.03629466970876,-4.58670419208241,-4.37277507237246,-4.39583306119683,-5.29761668138074,-6.34437264878052,-4.29161037616892,0.051367620909813,0.00412010897649227,0.0157688377769388,0.00879929954723401,0.0170389545928216,0.0360350716569067,-0.0170221650396512,-0.0617334747720334,0.0115073670300871,0.036920457160013,0.0317072260187115,0.010873962549848,0.00697373871901349,0.0264262985466453,0.059778283320059,-0.063138309482441,-0.0525828082961871,-0.0790045466011792,0.0145278198724677,-0.0211142741802773,-0.11244619533122,0.146923753978124,0.134236675627412,0.124531534714057,0.098496566108411,0.126046907790699,0.166661486051205,0.100279484763474,-0.033391527659774,-0.0808324138314762,-0.00616265373994092,-42381.5953142621
-13.4147617284642,7.18059820513422,1.32145762362396,1.78271043810448,9.2968839751039,31.2087916132353,1.49100063926867,9.51573464214284,15.5495172966134,6.6713845952166,4.30038756926135,61.096835930913,3.35039288236149,2.25628679907707,17.7463192931122,16.2003920301111,21.5215097759143,-5.05518614962939,-4.34379855418939,-4.62998213541785,-4.84656680216536,-4.94032227180379,-5.27664756442832,-5.11642943524473,-5.12360004191532,-5.3278913949344,-7.03622927811924,-4.58672922109325,-4.37276157151192,-4.39585655924537,-5.29758607596357,-6.34420615438825,-4.29159374724775,0.0513705361067793,0.00412067521351359,0.0157673959099602,0.00879950581506613,0.0170115193192033,0.0360343391295709,-0.0170272644785809,-0.0617537730286726,0.0115062033569605,0.0369263547154402,0.031706630744271,0.0108719973772767,0.0069757922391468,0.0264285274063222,0.0597845064216494,-0.063127314900183,-0.0526012937252063,-0.0790278767880182,0.0143953534365286,-0.0209439211688073,-0.112423045472115,0.146905543247876,0.134223553449332,0.124516723878801,0.0984694657237971,0.126030426735038,0.16664944171307,0.100283113686476,-0.0334347474203448,-0.08094921163612,-0.00623801365757803,-42381.5938115779
