"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp.w.offset","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp.w.offset","logLike"
-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54495.7498650078
-0.845060571368263,1.23457445549972,0.960698399643542,1.13266576703585,1.30616554392125,1.26754577040664,0.873871573548116,1.14992334522113,1.15450439351088,1.12658688706008,1.08811980529772,1.1833739448376,1.08568529117844,1.06143252158862,1.32736149669174,1.33222951073462,1.25706780731496,-0.0254321521658421,-0.017940877760095,-0.0153645845161445,-0.0325465343830143,-0.024715235597161,-0.106223219970923,-0.0384046745884873,-0.0931001107584318,-0.0496142825671734,-0.182036094984442,0.0629963678406755,0.0567465921694493,0.0485044984826392,-0.0544260065552022,-0.129696510810156,-0.0359781100277855,-53237.389423339
-0.380728993816974,1.22330952158274,0.823110325635488,0.871281794738101,1.46840110319473,1.46962633312235,0.68463625066905,1.09035611016539,1.13253921107129,0.995219480169855,1.02886373854463,1.21126806756383,0.917487212478319,0.913775464073665,1.57918439721283,1.98978819094735,1.50754872715555,-0.400200819095356,-0.362590000315037,-0.346527721920785,-0.437014490796274,-0.460715473086746,-0.468253257201389,-0.401572101792696,-0.508816986127893,-0.413020071309885,-0.615393319452996,-0.349406537755842,-0.268246154372483,-0.2882110149549,-0.486545351468759,-0.809928900453976,-0.592860779383018,-50675.625660488
0.362267785897881,1.45682717757984,0.245801927072143,0.456418536307929,1.76444490253343,2.32298567614598,0.181715012798497,1.21864202729495,1.31096419264552,1.09268187325274,1.03353451547104,1.21649140687461,0.687832750939053,0.507600670743112,1.97660989452059,1.37383603793059,1.76000106819916,-0.725027287513074,-0.650165621277635,-0.585063896426279,-0.733040623019263,-0.809824466905165,-0.990212899363618,-0.7052345726136,-0.96710026087916,-0.744351540262104,-1.4755130258464,-0.370703887021366,-0.291283382835574,-0.313881146025488,-0.84635141113637,-1.30876502363773,-0.90629304433461,-48322.727060225
0.564369245985466,1.4767261084946,0.143001421727358,0.460363142562715,1.49821175941671,5.33097094153996,0.535723063691254,1.66615816751755,1.99859403209564,1.28285473061423,0.770183751837581,2.5451861758539,0.553437132292192,0.374276111354249,2.17924039342411,2.78678033505512,2.64085175180485,-1.2142652536978,-1.12085688957306,-1.04488057026724,-1.2250992353801,-1.42534272683418,-1.88340599087029,-1.17018890111162,-1.61405424467436,-1.27148004095941,-2.56003240669555,-0.767375418907981,-0.57811944692821,-0.659716099540016,-1.40163485025556,-2.32478925915291,-1.52820200409671,-47084.1540784501
0.39409781005472,1.60442048431882,0.228301110412297,0.420996061465253,2.2345592919751,5.41489212843762,0.301784714419927,2.08859420577811,3.14920928714686,1.52517966775776,1.0133097807934,6.55552026491386,0.572930757042236,0.307521172499521,2.48737745454139,2.43017461160812,3.49192177465365,-1.44261515672894,-1.40023751045889,-1.38461715078496,-1.53963795834068,-1.61258969539196,-2.28947657420072,-1.50373537796029,-2.00174584371065,-1.60981828051966,-3.23972410665265,-0.827642422316418,-0.734434703072919,-0.934124037835393,-1.73072045402358,-2.6159207901948,-1.64713375663254,-46364.7793344343
-0.0761221461200187,2.49846730310213,0.373882478498057,0.89010611587929,4.31439017217669,12.6365528512733,0.62236068464756,2.78743300160504,4.36960422025942,1.86226417008747,1.14346462458367,12.8373284653713,0.776430818617168,0.472246978216783,6.49062451455728,5.75301632191925,6.685329993094,-1.99534559390582,-1.977574794653,-2.02300082017097,-2.12137503897269,-2.14996754269673,-2.87367150831691,-2.0994262913916,-2.57031001015841,-2.22200220499491,-3.79666780014261,-1.26419363211474,-1.30129130800454,-1.52679705814643,-2.39112003823352,-3.22298788838036,-2.11603785016958,-45130.8974976663
-0.86880841670526,3.70262543772203,0.580360374929414,1.41729560565012,7.09766234228237,18.3116669908543,0.997977623161004,3.73637824005101,6.04957416763262,2.25539466491173,1.34403238713362,11.2625861651932,0.983216188108119,0.71445870191093,10.3856267644317,8.96693201856087,10.3590080086809,-3.844922843266,-3.78179693240924,-3.92080222680132,-3.94913530524662,-3.97573832255515,-4.69929182409498,-3.90041589881645,-4.35646300382397,-4.06297380516904,-5.64026949208296,-3.01834458477427,-3.09273203434487,-3.29772298718543,-4.22118023001927,-5.31600882905061,-4.10265094812017,-44014.9058819729
-2.45479450211171,8.0848943077398,1.20491466820537,2.17751829731339,15.4827803396403,38.5557681421754,1.71224874467328,6.54273615310423,10.3178664893701,3.40508340002662,1.92905549891998,47.0304734410361,1.6230339647997,1.3294479963206,24.8415347391521,20.022424853679,24.114045331997,-4.54559551479831,-4.71222919103466,-4.8619051744668,-4.66984765186368,-4.51977217532005,-5.65585420622793,-4.68327484139032,-5.02669488472848,-4.86060125905482,-6.36332141792957,-4.14471737838683,-3.94540771187221,-4.25228231224282,-4.81487172083698,-5.5474529445085,-4.3718289805783,-43381.8737149657
-4.04606653264576,9.58112704873604,1.70749305838299,2.76203901242908,8.84087195310357,28.0078134512878,2.31414259091319,6.66507072679022,11.0297413690304,5.1060616693779,2.61382132429117,80.3333711952469,2.60215477448748,2.03400930959957,20.782034499557,23.8347004667489,27.2620190907625,-4.68471602838544,-4.76266573563134,-4.94707647961399,-5.04620204050778,-4.91079597081524,-5.65739685587211,-4.93989178419128,-5.34851802967247,-5.0823385205163,-6.65245110328177,-4.12669788478698,-4.15849513290039,-4.41875036889642,-5.25694161879488,-5.89212704014982,-4.59904372400181,-42898.4222171126
-4.74045258062175,5.70017533646992,1.46230006890422,0.275936702167852,15.0923894416423,65.1130788846569,1.87898931337496,8.25226363764157,12.4015959213081,5.80246812660914,3.36623285226183,47.8309677893422,2.96926134258764,2.21669852079102,21.8029902885966,10.9866255068668,15.3898541352758,-4.79309465550026,-4.62146949747781,-4.74459504897388,-4.96757559854912,-5.00596087070196,-5.40094895637212,-5.02026063411412,-5.41122711905993,-4.99325364542128,-6.60832896398589,-3.96320403761991,-4.00479122078871,-4.24804292426297,-5.34511998083148,-6.341146624538,-4.95228394844298,-42817.0566057909
-5.22649367178668,7.94537971201082,1.52677227332839,0.641854752256488,5.59401971512112,13.4913881938628,1.50504754013511,8.95750418410666,15.1220554141775,6.42966165419948,4.15912991069868,86.8329380830186,3.50033812765596,2.27844009789556,18.8468908359103,18.8005071788954,27.9249141911687,-4.67289732977305,-4.49287293827886,-5.02294532091337,-4.90392168441192,-4.9079841185658,-5.24033232355748,-4.88915915551374,-5.29798291752277,-4.88432042709781,-6.47478346816391,-3.84784377670498,-3.9045110930292,-4.14245437303259,-5.13975881786308,-6.16265862164668,-4.78802429382583,-42692.4420968987
-5.3597816034449,7.43308286435596,1.40862124895772,0.887196400914856,8.18320154278365,23.7586214954192,1.51035440436113,9.33393989198726,14.8501698007752,6.53875979866244,4.48611206646593,72.0004924457206,3.42321487273884,2.30334949627845,19.0893094624345,18.0801329411262,22.3318698326721,-4.68928413582906,-4.4866839003319,-4.80093365888077,-4.88488632117456,-4.9583450047002,-5.19830969092839,-4.89928066392281,-5.32380992990339,-4.88523792679702,-6.45540919820789,-3.85496400510774,-3.88851225480248,-4.12553845866406,-5.14928570374327,-6.12339510617942,-4.8374795815952,-42579.7253252156
-5.67401700707137,6.81379492744442,1.29229562772392,1.22680946170841,8.59682215450048,22.7577410246595,1.47573707837018,9.35053718484054,16.2975103475203,6.61330472401783,4.2759913445842,47.9944603045106,3.21416625079013,2.21378413272016,18.2281636481848,14.2528668869972,21.9299311055021,-4.70643982746043,-4.48741052953841,-4.39977438973275,-4.80893277468324,-4.87561950679808,-5.17437602523454,-4.93489741360813,-5.37313582030299,-4.90962966134753,-6.45755498011589,-3.87293143392553,-3.88605399299049,-4.11760836414516,-5.15988429022322,-6.09336833577274,-4.90417227859814,-42538.8241413005
-5.95589266806358,7.39803487220318,1.33278719374135,1.54883637040384,9.69840050389663,37.0723156676401,1.49604870596049,10.1189930107352,14.8726401081066,6.75662623595779,4.38277204163156,77.2193470253962,3.50243932011064,2.3085846520343,17.5455467961637,17.5331289277389,22.1579249602025,-4.66432686771808,-4.46205448148545,-4.37005081117155,-4.74018417125503,-4.8421824104118,-5.15678616730252,-4.86746609319852,-5.31060739959726,-4.87068767350284,-6.38628972891334,-3.85061044291685,-3.85947787776136,-4.09659704924784,-5.08335069859279,-5.94947731421492,-4.8099810735108,-42525.0593322186
-6.16225172395553,7.28555798999128,1.32979198452521,1.69205269299944,8.26368687486894,36.451225424995,1.48339430900833,8.7300819036522,17.1278585693911,6.72854049043256,4.45904775350398,71.3216782669084,3.45839890515454,2.29125146629542,17.895924873374,16.9603533097403,20.9446915657431,-4.68412875327531,-4.47928273152704,-4.39019993415622,-4.75279077475122,-4.85592443984462,-5.18023242362672,-4.91425119976516,-5.36062621492143,-4.90407511951907,-6.42116267974039,-3.87217214970902,-3.89205239102381,-4.11858010164856,-5.11750820996376,-5.96710847216806,-4.86203910375565,-42522.1468106951
-6.30143312544111,7.24191471994494,1.3295485735379,1.74279915288153,9.02117526073899,31.8723154060336,1.48800929084633,9.46369709078292,15.4025228395077,6.63000238647112,4.44036543668522,64.1118798834875,3.39435334277608,2.30139254209023,17.8093882792255,16.6133868100462,21.7296721243125,-4.67797387743569,-4.47272636891393,-4.40540337604868,-4.75466327665962,-4.85038032970037,-5.1784871278015,-4.92196115587927,-5.38531604515135,-4.91668114550476,-6.43860800847378,-3.8662535025262,-3.89165477709208,-4.11345361793049,-5.11958907870794,-5.96697580745193,-4.86908430519749,-42518.4074371205
-6.51724683963814,7.2583959229428,1.32162151899463,1.7935581034056,9.4225422016472,30.019795846917,1.50300463729647,9.10961611074729,16.3057981876854,6.75979525936299,4.16450883465735,58.4973324502518,3.41442330467507,2.27580836590412,17.7477145263675,16.0018717733072,22.3813436353201,-4.67031756127996,-4.4674387921362,-4.42756986003925,-4.7468327564918,-4.82920963764998,-5.16781009054795,-4.92885451382815,-5.3843335178486,-4.91673887703918,-6.43761356133143,-3.8509140680169,-3.88784987803124,-4.10526143973982,-5.10300855283597,-5.94141444796952,-4.84878524468531,-42517.6704238711
-6.66486269773023,7.25064260985173,1.320694381269,1.84290204121951,9.22416603605033,30.245535337802,1.5063339350511,9.80685635139667,15.5046145825456,6.74276664501133,4.19451070778158,59.7077643154283,3.37078575584218,2.27120777754242,17.7349165676783,16.0084602960893,22.2332972605141,-4.68054085016987,-4.47721063008376,-4.44461076928175,-4.7552344675831,-4.83618045735303,-5.17341088731479,-4.94039098639182,-5.38564165768455,-4.92576859709541,-6.44568535997219,-3.85449486613172,-3.89270473334791,-4.11413811310888,-5.11068248320511,-5.95382401130463,-4.85906223231786,-42516.8492980101
-6.89060466257757,7.24794273527939,1.32848588733335,1.89256495146107,9.37746985227271,30.3137732403841,1.49467224109129,9.8051889319589,15.4578711038987,6.64312964800138,4.37359813430755,62.7264761016294,3.39322083967721,2.28679485137107,17.7853955607552,16.3554555095351,22.071657933716,-4.6857115208557,-4.48308152237199,-4.45375057064324,-4.76280676575496,-4.84391424085564,-5.17793523814203,-4.94085154308243,-5.38664869022725,-4.92876296294828,-6.44732955782872,-3.86148409508729,-3.89692799567043,-4.12073294748296,-5.11827032482757,-5.96891146635601,-4.86808388177654,-42516.184912115
-7.32222093800534,7.25194995380113,1.33460334114816,1.92897740435006,9.22700447904218,32.0051698913773,1.49704176978199,9.81905817999339,15.25365465864,6.6942289962649,4.42115295209522,62.9873237430849,3.37920335978679,2.30092591503039,17.7804658298776,16.560438433097,22.0826616801689,-4.68544591074096,-4.48461534433315,-4.45845082317459,-4.76501952158145,-4.84820212362788,-5.18021918381704,-4.93675629475545,-5.38959150858257,-4.9296415261006,-6.44793202586818,-3.86411783013484,-3.89656334304369,-4.12209966680067,-5.12025372906692,-5.97381433198114,-4.86753756813507,-42515.3914295562
-8.0105782769299,7.25750513987786,1.33281360166943,1.9070941680436,9.37846914408421,31.0982102021543,1.50096415658898,9.65824496607874,15.6956565003682,6.64431857558437,4.36828674355234,63.8335384701451,3.38971588369411,2.29999030079088,17.8754979536906,16.3947820070031,21.8471805488087,-4.68690591011058,-4.48725787722608,-4.46349748623303,-4.76936248349214,-4.85120866468108,-5.18293629470263,-4.93643293011923,-5.38997970636673,-4.92886790170359,-6.4490620031832,-3.86900374066168,-3.89793100717581,-4.12509142606927,-5.12253905606998,-5.9733681218296,-4.86556240408954,-42514.4156434519
-8.81403129734895,7.25814355450162,1.33543769139739,1.76019145021291,9.31056606676883,32.0481668175648,1.49709003858822,9.52301266838414,15.4230766093689,6.74554118964875,4.34018314293653,62.7599195109782,3.40519464251059,2.28444190650506,17.6968726951727,16.41916068126,22.4300079973845,-4.686177007062,-4.48683911034182,-4.4542364182794,-4.7703136932159,-4.85269231691345,-5.18450264646784,-4.93846810076998,-5.3871039280183,-4.92795637410947,-6.44993470286853,-3.87288676161943,-3.89855738031213,-4.12388625593977,-5.12374815678268,-5.97960737863679,-4.86549570694463,-42513.8386608769
-9.21185375212823,7.25262532797255,1.3310789049863,1.76353679315971,9.19024192716165,31.1947819652413,1.50596091669723,9.66053942062906,15.4998616466985,6.69630444740664,4.2978495464643,61.8203498522902,3.35688118794796,2.29415034108354,17.873292966736,16.3516887933701,22.047157920113,-4.68253005994886,-4.48317669744214,-4.43652578912698,-4.76353488327059,-4.84371278936267,-5.18107087405882,-4.93421736543266,-5.38473139844657,-4.92535699405765,-6.44769819138717,-3.86738657688029,-3.89534592931874,-4.12085069945139,-5.11780095875541,-5.96422763160754,-4.85593685461091,-42513.6356638116
-9.50170548472614,7.23161378474976,1.32700455684546,1.78723268800594,9.21499517572422,31.0419994501258,1.50718240343929,9.53447010551137,15.702377150412,6.69733278065728,4.25838919917911,61.8787631468255,3.37832447708988,2.28959989711649,17.7860502073865,16.2223656224733,21.9625757329996,-4.68796936659816,-4.48669931488753,-4.43430708908996,-4.76644360601877,-4.84632584040899,-5.18477077319449,-4.93797507628931,-5.38844210596085,-4.92873643030243,-6.45045388780638,-3.87224120549098,-3.89990918671473,-4.12432417864079,-5.12335713778509,-5.97260660074354,-4.86466586836685,-42513.5359859934
