"alpha_base","gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","logLike"
-4.42778045296642,7.80403828980763,1.26317483348237,1.72698486970695,9.78626695864303,55.7367515510735,1.4191433580733,11.6041545490376,19.02960462055,6.81100466138009,4.63155288886759,83.8975557260136,3.07864367078884,2.12199372568273,31.3684063057573,102.783206993755,104.549988615229,0.343748653018805,0.583635725718522,0.606037528535632,0.25629199464084,0.0932972392308717,-0.144708403736548,0.150108280161723,-0.283405999103027,0.167266665333261,-1.37092439444339,1.1742088958381,1.24791020399178,0.964684030845672,-0.174156608957327,-0.94149245831557,-28843.3645681515
-4.70848285930827,7.77313895908604,1.23448723147833,1.66234875811695,10.2070352752875,57.8570566977838,1.44203523015202,11.0792902742658,18.4395817841883,7.54494646143677,5.12759311817847,92.9431546662557,3.44490515098911,2.09724323216421,31.6601875925389,112.368181484958,108.72709638968,0.34713900928247,0.576239865556555,0.615569609679146,0.267457711797843,0.10123479140837,-0.156049340994281,0.17851194769633,-0.292236755567431,0.168215631127813,-1.36354277602233,1.16239207189898,1.24005431485136,0.960742782370406,-0.166624350290274,-0.936789275166388,-28838.9777172108
-5.09930498634947,7.65568606816529,1.22923922786192,1.68496942188849,10.0820970681583,62.4823667089776,1.44051593975065,11.1789565294854,18.0285003339681,7.26497721590936,5.00466068450414,98.3897492859396,3.4239061927405,2.10523989922324,31.0523109855918,134.257520964055,118.333631573147,0.355617905860341,0.571690406699726,0.633987479339232,0.270307345487273,0.112847128576537,-0.160297834512055,0.193387873686638,-0.293721520662596,0.180426687924796,-1.36597895009464,1.15084078452697,1.25158454813283,0.96182503904803,-0.15997553153897,-0.935011775642043,-28834.1708104799
-6.20839623481965,7.67979836647653,1.27144582675868,1.70477524542116,9.574327645539,48.6987188663561,1.47284767335814,9.62029391039571,19.6121840813533,6.91686821298292,4.31005151974316,127.703426495919,3.14340923587178,2.12491751472905,27.2303302020344,102.110737828748,150.954669225795,0.375951056625214,0.581725318481931,0.643114597353405,0.261020273892308,0.125117797800238,-0.149448068858613,0.182181993252368,-0.241739880379575,0.216924105399636,-1.35656596822699,1.12573551553998,1.27285106859889,0.973678069464818,-0.159423042903734,-0.967450875004761,-28819.1079632514
-8.07814700965587,7.67555319184361,1.25995550249042,1.52409401194506,10.5747404061527,52.5910869235353,1.39747414664345,11.8015930812575,11.2371787865272,6.61961743382069,4.77657864565801,172.428725463368,3.30494195350345,2.06927919227089,28.3935743862035,27.5209665354674,209.776711000958,0.376663139767531,0.579800746479466,0.641473800301329,0.268469726583684,0.158627281529516,-0.149245647991157,0.218807749233108,-0.256602851017211,0.215719005696767,-1.34449031122497,1.10345476777071,1.28220184973878,0.972999964323339,-0.144576868879088,-0.968099871996484,-28816.6920116741
-7.63283159470378,7.6627395251417,1.23943736914999,2.00432455384094,9.11243231637522,51.540625177885,1.48044025628389,7.44401536564662,18.7909614390038,6.50419985697439,4.16174797717543,170.665526010744,3.21367735031716,2.11130420748334,29.21734274301,29.7807182562252,218.932459095803,0.354534447873036,0.566138753607745,0.623166732306797,0.265484534922425,0.155633785747447,-0.159375043427913,0.1812385464578,-0.351767838985925,0.202186698303193,-1.33969651790208,1.1059886233688,1.24561471645858,0.964414436821249,-0.148330082969641,-0.900551000816686,-28815.2746266235
-7.80598664579393,7.68259738231025,1.27999986365458,1.37215380515729,10.5879598705651,49.9717221535345,1.45699496366996,9.639562557788,20.2724468639049,6.20704345778107,4.1371088266947,173.475558104092,3.04980281044922,2.1124244545544,28.4290012881179,37.8591796376829,233.881677734217,0.376218240958017,0.585161000682486,0.638845778129644,0.267730768631074,0.152450274153166,-0.146380025676527,0.172596716156849,-0.271774601411734,0.201874455068203,-1.33621770394642,1.11519042681599,1.26056930617566,0.978542185445351,-0.141428407017206,-0.912283195988364,-28811.0723363026
-7.88706330833824,7.67743390256635,1.27683626620144,1.79669473756742,9.67629362706924,47.8940607408594,1.46901582553078,10.5150950971736,16.5303126058179,6.88160229909478,4.33124792723174,174.94185775497,3.11522038318179,2.10273254872787,27.5792396804836,43.9292158013773,246.992769548998,0.384663791757631,0.594183242828507,0.630377708718078,0.271889581411803,0.159528745119003,-0.139449950182563,0.195814368677399,-0.251516176815436,0.201181444079108,-1.34132185967838,1.11615415718738,1.27403934259127,0.985986126160776,-0.139488678787044,-0.914245760438836,-28807.0883357829
-8.15064060674767,7.66271888897515,1.26720134350299,1.69677708246681,10.0265016795087,50.0341334715628,1.44128835352732,9.53507285345157,15.9922784237188,6.86553640117766,4.52813833393417,182.268636282532,3.34595784452847,2.08437379539879,27.7850159896789,45.3705897216714,261.719496323539,0.383602537365473,0.592630833250767,0.647215170866923,0.276941887095013,0.157761082473475,-0.137539383051413,0.203690008671703,-0.253114867120403,0.214580834699242,-1.33331288041315,1.10380470982437,1.27480398667795,0.985797987756369,-0.135095759450739,-0.905106135467983,-28806.5780311634
-8.23935838259209,7.61923994791842,1.25817429066839,1.69698192673934,9.91600138790148,50.4475173778798,1.45140343582314,9.89750092635363,16.7536246805176,6.62056262677164,4.47484623685669,185.908589891967,3.22511768997487,2.09857196220374,27.9872314827402,41.9690617575671,270.646069981028,0.380805384859347,0.589788567975158,0.654469108163759,0.278708992701638,0.158085452282441,-0.138838234945494,0.206969504130932,-0.259602618192788,0.21681734147461,-1.33335537827269,1.10296314003503,1.27683245910206,0.983274555038783,-0.135743832379381,-0.900921397107578,-28805.9738884307
-8.39508428138297,7.6047400918576,1.26183136238203,1.66167222128313,9.79444954842189,49.4227366537618,1.45699841835722,9.9727378002902,16.7623934304837,6.863749647096,4.40474155852618,189.576530592414,3.13926209933058,2.10551599345963,27.8914108561044,41.2942592903141,290.15094635754,0.384200496894141,0.592479998123467,0.660431496257273,0.280561364517683,0.160350885666676,-0.137541065651887,0.210723561869994,-0.252898416369006,0.218773441707325,-1.33161101777101,1.10558108465006,1.28195071053552,0.986173699931742,-0.134875949893899,-0.896257707298203,-28805.653931875
-8.65587752480486,7.59623511798711,1.26514440923652,1.65879135581825,9.75363966566793,47.989843254093,1.45743928193835,10.0874748711899,16.8642113773461,6.74787480104707,4.36634741262648,194.973569242406,3.13725307711685,2.10502707679369,27.6229212867293,41.2230227752224,319.205755116524,0.389416781887868,0.596955189300544,0.664781534569065,0.283269702914581,0.164727264556797,-0.134512322494075,0.216584531842845,-0.244619312442966,0.222799461261822,-1.32877657067299,1.10703548219447,1.28687023222688,0.990727869481767,-0.131810866467818,-0.893938105864358,-28805.3007316453
-22.5925385422346,7.59874275822774,1.26787349058536,1.7398327534674,9.80259094015442,47.0147141504609,1.44776693679447,9.43736266900097,16.5486846365507,6.67272753986926,4.50319333015108,223.782028878806,3.31998060751863,2.08139140963586,26.8829223803672,43.8225817615789,486.58163093119,0.402924446284063,0.610001775133348,0.671838324590983,0.293706919480075,0.178652603420401,-0.122295593986532,0.227511996842773,-0.222486100319873,0.24262935595776,-1.31546013019849,1.10168370856045,1.29696659429928,1.00482047304776,-0.119207475547787,-0.909184422572916,-28804.9425969267
-23.954773620171,7.53420771514421,1.25841929985974,1.60622971316826,9.86377036740767,47.8864484894267,1.45023617163956,10.3694403627627,15.9748460091419,6.6854262142987,4.39260873725106,218.282307758023,3.07742668986995,2.0918554485528,26.9373716376052,43.5680023396711,658.45974755419,0.398260708993302,0.605747355990039,0.671098578869074,0.293364422846711,0.176096370777541,-0.125135036266328,0.224226928831729,-0.228950185584291,0.235544361893225,-1.32156363765706,1.10719009899312,1.29765865558794,1.00155207515092,-0.12013452700056,-0.899698491870988,-28804.7720146374
-23.3205274101797,7.54079420170174,1.25658104142511,1.71050705183955,9.62974825664508,47.8442519455265,1.452916039233,9.73945957660707,17.095216799332,6.69783855153166,4.330372454324,207.982202159803,3.13323272722036,2.09534655245218,27.2485666587152,43.0169471623856,603.877997745812,0.392494012497282,0.600270851306667,0.663364891300858,0.289574708021735,0.17248357836256,-0.12963561526668,0.220270948548911,-0.242174316464384,0.228421760293931,-1.32279270047782,1.10593775598398,1.29035484502196,0.995671392093548,-0.124199582157164,-0.886473512202507,-28804.4942108925
-23.22571519132,7.55568464967422,1.26281373934344,1.66450541156311,9.86495501945903,47.4856727156958,1.45152829335902,9.78995171210461,16.4397588305462,6.67964727934794,4.41487260577219,211.159413553446,3.23072063334857,2.09118935703605,27.2322689874423,42.906484613408,577.182139427166,0.395458819284965,0.602708939308732,0.664625344776688,0.289202481452828,0.172743928686737,-0.12839290134275,0.222805297875187,-0.239933341307471,0.228748173124651,-1.32111533712171,1.10439930346562,1.29104770064429,0.996941627701662,-0.123142734334041,-0.883369637875543,-28804.4503003642
-23.368005280159,7.54687437978234,1.26297765982988,1.69966185020492,9.76472306935997,47.4388015907641,1.45276302277924,9.95002990402447,16.4257345158957,6.72123913796829,4.43355166377622,214.529493900941,3.17436839013253,2.09400376347055,27.1089084480095,43.1301651300213,596.50281782253,0.39820430732588,0.605270556422152,0.667291061234391,0.290877571974689,0.174879885891939,-0.126480596197542,0.222171520034955,-0.234013224052446,0.23167177450614,-1.32110248354957,1.10594886736155,1.29487500785777,0.999059564727564,-0.121736175213852,-0.88613318778296,-28804.4158368383
-23.4239416045957,7.54691638401171,1.26178048913029,1.66947982580086,9.77605906308303,47.772418207846,1.45161401218797,9.82954437071907,16.8271505452057,6.69804816131226,4.39313492843841,213.609651960509,3.16316014452869,2.09283460638476,27.1241772623134,43.1101454933827,605.893748987937,0.397829705891468,0.60483765770469,0.667853523418084,0.291210425085415,0.174474248418523,-0.126520783568834,0.221652720971053,-0.235149497432752,0.232124530209074,-1.3208728357819,1.10625379831037,1.29453293931856,0.999075100728716,-0.121281065661939,-0.886194462097803,-28804.4108746781
-23.4083964989508,7.54865163888851,1.26053531236225,1.68160038519058,9.76876932978373,47.6950116447273,1.45194266313845,9.87622363683852,16.6020837953798,6.69134729168946,4.39006217893747,211.544674754671,3.17767143926054,2.09232675008041,27.157875648832,43.064971549731,604.49728775965,0.396835975609827,0.603924069216395,0.666808980922329,0.290933079285012,0.174172394995858,-0.127062643255604,0.222740561360428,-0.237822853835765,0.230589118009742,-1.32173926115388,1.10630501565344,1.29392105719433,0.998488653111657,-0.12155260503746,-0.885191804501871,-28804.4016794113
-23.4106976788389,7.54715499618638,1.26161221932279,1.68160707938844,9.78242056356577,47.5269480707084,1.45202016252885,9.85553060600689,16.5812980272357,6.72084405727166,4.4147789151404,212.722907367279,3.17633628913916,2.09343999911576,27.1485198420777,43.0439615422253,604.155084690426,0.397368587766211,0.604327799112843,0.667123526841259,0.291036446181845,0.174391304070117,-0.126801031465123,0.222156414996318,-0.236107525235199,0.231072095633871,-1.32117327842855,1.10614785464512,1.29420976268588,0.998652806972732,-0.121596978138301,-0.884765268747781,-28804.4015227957
-23.4211124035574,7.54695272618423,1.26160368229177,1.68154930397935,9.77622771419839,47.5917483131026,1.45193117420668,9.87357208484456,16.6206276227691,6.69489268187355,4.40797449106742,212.859035872521,3.17717862523926,2.09311438167873,27.1399126236772,43.0661264065721,605.566550250414,0.397531274155743,0.60446132061831,0.667252494261783,0.291131311387099,0.17450545710699,-0.126691007474679,0.222364031463493,-0.236108011232718,0.231224580907285,-1.32109746582165,1.10622410853528,1.29433069722028,0.998788967899816,-0.121442701134672,-0.884923905090384,-28804.4008582846
-23.4314519892146,7.5474382741637,1.26128608357783,1.6809032198123,9.77209859964546,47.657223608298,1.45189631249964,9.86881996002328,16.6124181840455,6.70450398439475,4.39876606507181,212.440719680471,3.17674927808962,2.09264508656567,27.1406248568229,43.067272785444,607.16636772055,0.397439410754629,0.604386127603318,0.667254678898419,0.291138794743202,0.174485091591147,-0.126742403879098,0.222544277406656,-0.236508895923665,0.231121880439898,-1.32120184800322,1.1063418574621,1.29434731492764,0.998808981931063,-0.121377116449398,-0.884987812688289,-28804.4007715797
-23.4348902337194,7.54717313848226,1.26126883928106,1.68129361457119,9.77651729276952,47.6066245971436,1.45190266695852,9.86767741817569,16.6127856658789,6.70179275816955,4.40409413168669,212.445617108025,3.17647980414595,2.0928970326126,27.1425214861394,43.0638183667306,607.711882989876,0.397442595448433,0.604384024516049,0.667235036723181,0.291155861665385,0.174508172759814,-0.126729639532849,0.222505746885429,-0.236454535668167,0.231141395720154,-1.32121198886499,1.10633363623007,1.29433316580643,0.99879072750343,-0.121373485781831,-0.884903326947629,-28804.4007149555
-23.4385923418434,7.54707308065747,1.26136790282455,1.68121023545664,9.77416132307926,47.609968321042,1.45193278772623,9.86820951570998,16.6116078701697,6.70176671285326,4.40478230386345,212.581335067091,3.17688463728219,2.09290835641747,27.14114134137,43.0640713338153,608.155094972552,0.397492006340136,0.604417449108468,0.667263905925565,0.291178562128266,0.17452349750971,-0.126698033984524,0.222486812657358,-0.2363129934084,0.231192661819715,-1.32114041019917,1.10632469522423,1.2943658073097,0.998812873391607,-0.121368811140365,-0.884850652479274,-28804.4007066022
-23.4419521299939,7.54701818925001,1.2613636891747,1.68129339160308,9.77511449912762,47.6105460436748,1.45188131384473,9.86823240610321,16.6122968065187,6.70192129477321,4.40395387291425,212.57181995046,3.17687293943007,2.09287888168092,27.1401223518989,43.0649122879915,608.614352168384,0.397505971553534,0.604429089226356,0.667276166988654,0.291186410728638,0.174542749649103,-0.126687754454448,0.222513755599677,-0.236312756318198,0.231202436480491,-1.32112836857674,1.10633800055464,1.29438290788586,0.998827701412034,-0.121350893650431,-0.88484827751695,-28804.4007027207
-23.4470198428175,7.54696554396605,1.26132970194761,1.68129538353578,9.77513813308803,47.6103628219604,1.45191487102489,9.86762791610205,16.6122469390983,6.70187743445599,4.40388465535338,212.535049638188,3.17684979482787,2.09284991207823,27.1393838394825,43.0660121757081,609.355591643463,0.397517708203958,0.604440984683228,0.667288348762704,0.291200740787164,0.174559397548317,-0.12667796732806,0.222545335400199,-0.236328894450059,0.231213343797243,-1.32112656613787,1.10635814263955,1.29439706291414,0.998845867176154,-0.121328675249917,-0.884849495938125,-28804.4007006279
-23.4470198428175,7.54696554396605,1.26132970194761,1.68129538353578,9.77513813308803,47.6103628219604,1.45191487102489,9.86762791610205,16.6122469390983,6.70187743445599,4.40388465535338,212.535049638188,3.17684979482787,2.09284991207823,27.1393838394825,43.0660121757081,609.355591643463,0.397517708203958,0.604440984683228,0.667288348762704,0.291200740787164,0.174559397548317,-0.12667796732806,0.222545335400199,-0.236328894450059,0.231213343797243,-1.32112656613787,1.10635814263955,1.29439706291414,0.998845867176154,-0.121328675249917,-0.884849495938125,-28804.4007006279
