"gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp","b_co2.offset_price_certificate","b_undercomp_price_certificate","b_rplc.r.sll_co2_initial","b_rdc.nd.cmpnst_co2_initial","b_mdm.flghts_co2_initial","b_lng.flghts_co2_initial","b_dt_co2_initial","b_inslt.rf_co2_initial","b_rplc.wndws_co2_initial","b_vntltn_co2_initial","b_ht.pmp_co2_initial","b_slr.pnls_co2_initial","b_rdc.tmp_co2_initial","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp_income","b_slr.pnls_emp_full","b_rplc.wndws_n_commute","b_rdc.tmp_n_commute","b_co2.offset_n_commute","b_undercomp_ho","b_rdc.nd.cmpnst_pol_scale","b_mdm.flghts_pol_scale","b_lng.flghts_pol_scale","b_dt_pol_scale","b_inslt.rf_pol_scale","b_inslt.fcd_pol_scale","b_rdc.tmp_pol_scale","b_crtfct_pol_scale","b_co2.offset_pol_scale","b_undercomp_pol_scale","b_inslt.fcd_health","b_rdc.tmp_health","b_rplc.r.sll_car_value","b_rdc.nd.cmpnst_car_value","b_rdc.nd.cmpnst_car_annual_km","b_rplc.r.sll_car_type_electric","b_rdc.nd.cmpnst_car_type_electric","b_rplc.r.sll_car_size_small","b_rdc.nd.cmpnst_car_size_small","b_rdc.nd.cmpnst_car_size_medium","b_rdc.nd.cmpnst_pt_has","b_shrt.flghts_n_short_flight","b_mdm.flghts_n_medium_flight","b_lng.flghts_n_long_flight","b_inslt.rf_re_standard_old","b_inslt.fcd_re_standard_old","b_rdc.tmp_log_re_area","b_ht.pmp_hh_size","b_rdc.tmp_hh_size","b_crtfct_hh_size","b_co2.offset_hh_size","b_shrt.flghts_age","b_dt_age","b_inslt.rf_age","b_vntltn_age","b_rdc.tmp_age","b_crtfct_age","b_undercomp_age","b_lng.flghts_sex_male","b_dt_sex_male","b_slr.pnls_sex_male","b_crtfct_sex_male","b_undercomp_sex_male","b_lng.flghts_educ_secondary","b_ht.pmp_educ_secondary","b_slr.pnls_educ_secondary","b_rdc.tmp_educ_secondary","b_crtfct_educ_secondary","b_undercomp_educ_secondary","b_rplc.r.sll_educ_higher","b_dt_educ_higher","b_slr.pnls_educ_higher","b_crtfct_educ_higher","b_co2.offset_educ_higher","b_undercomp_educ_higher","b_dt_diet_omnivore","b_rplc.r.sll_ind_concern","b_rdc.nd.cmpnst_ind_concern","b_mdm.flghts_ind_concern","b_dt_ind_concern","b_rdc.tmp_ind_concern","b_crtfct_ind_concern","b_co2.offset_ind_concern","b_undercomp_ind_concern","b_rplc.r.sll_ind_resp","b_shrt.flghts_ind_resp","b_mdm.flghts_ind_resp","b_dt_ind_resp","b_rdc.tmp_ind_resp","b_crtfct_ind_resp","b_co2.offset_ind_resp","b_undercomp_ind_resp","b_rplc.r.sll_ind_effic","b_rdc.nd.cmpnst_ind_effic","b_shrt.flghts_ind_effic","b_mdm.flghts_ind_effic","b_dt_ind_effic","b_rplc.wndws_ind_effic","b_ht.pmp_ind_effic","b_slr.pnls_ind_effic","b_crtfct_ind_effic","b_undercomp_ind_effic","b_mdm.flghts_ind_exp","b_slr.pnls_ind_exp","b_undercomp_ind_exp","b_rplc.r.sll_pol_scale_x_income","b_rdc.nd.cmpnst_pol_scale_x_income","b_shrt.flghts_pol_scale_x_income","b_mdm.flghts_pol_scale_x_income","b_lng.flghts_pol_scale_x_income","b_dt_pol_scale_x_income","b_inslt.rf_pol_scale_x_income","b_inslt.fcd_pol_scale_x_income","b_rplc.wndws_pol_scale_x_income","b_vntltn_pol_scale_x_income","b_ht.pmp_pol_scale_x_income","b_slr.pnls_pol_scale_x_income","b_rdc.tmp_pol_scale_x_income","b_crtfct_pol_scale_x_income","b_co2.offset_pol_scale_x_income","b_undercomp_pol_scale_x_income","b_rplc.r.sll_ind_concern_x_income","b_rdc.nd.cmpnst_ind_concern_x_income","b_shrt.flghts_ind_concern_x_income","b_mdm.flghts_ind_concern_x_income","b_lng.flghts_ind_concern_x_income","b_dt_ind_concern_x_income","b_inslt.rf_ind_concern_x_income","b_inslt.fcd_ind_concern_x_income","b_rplc.wndws_ind_concern_x_income","b_vntltn_ind_concern_x_income","b_ht.pmp_ind_concern_x_income","b_slr.pnls_ind_concern_x_income","b_rdc.tmp_ind_concern_x_income","b_crtfct_ind_concern_x_income","b_co2.offset_ind_concern_x_income","b_undercomp_ind_concern_x_income","b_rplc.r.sll_ind_resp_x_income","b_rdc.nd.cmpnst_ind_resp_x_income","b_shrt.flghts_ind_resp_x_income","b_mdm.flghts_ind_resp_x_income","b_lng.flghts_ind_resp_x_income","b_dt_ind_resp_x_income","b_inslt.rf_ind_resp_x_income","b_inslt.fcd_ind_resp_x_income","b_rplc.wndws_ind_resp_x_income","b_vntltn_ind_resp_x_income","b_ht.pmp_ind_resp_x_income","b_slr.pnls_ind_resp_x_income","b_rdc.tmp_ind_resp_x_income","b_crtfct_ind_resp_x_income","b_co2.offset_ind_resp_x_income","b_undercomp_ind_resp_x_income","b_rplc.r.sll_ind_effic_x_income","b_rdc.nd.cmpnst_ind_effic_x_income","b_shrt.flghts_ind_effic_x_income","b_mdm.flghts_ind_effic_x_income","b_lng.flghts_ind_effic_x_income","b_dt_ind_effic_x_income","b_inslt.rf_ind_effic_x_income","b_inslt.fcd_ind_effic_x_income","b_rplc.wndws_ind_effic_x_income","b_vntltn_ind_effic_x_income","b_ht.pmp_ind_effic_x_income","b_slr.pnls_ind_effic_x_income","b_rdc.tmp_ind_effic_x_income","b_crtfct_ind_effic_x_income","b_co2.offset_ind_effic_x_income","b_undercomp_ind_effic_x_income","b_rplc.r.sll_ind_exp_x_income","b_rdc.nd.cmpnst_ind_exp_x_income","b_shrt.flghts_ind_exp_x_income","b_mdm.flghts_ind_exp_x_income","b_lng.flghts_ind_exp_x_income","b_dt_ind_exp_x_income","b_inslt.rf_ind_exp_x_income","b_inslt.fcd_ind_exp_x_income","b_rplc.wndws_ind_exp_x_income","b_vntltn_ind_exp_x_income","b_ht.pmp_ind_exp_x_income","b_slr.pnls_ind_exp_x_income","b_rdc.tmp_ind_exp_x_income","b_crtfct_ind_exp_x_income","b_co2.offset_ind_exp_x_income","b_undercomp_ind_exp_x_income","logLike"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59030.9412429543
1.14687476196388,1.05659835753752,1.19131212163849,1.1576473851657,1.14942391542459,1.08029472148077,1.09263124626704,1.10845771551038,1.07907254965628,1.14266084843778,1.06995371895785,1.03115518904364,1.06309990833396,1.20515922523322,1.29969836313312,1.20039796399801,-0.0341983778026586,-0.0237951293054204,-0.0383101937352069,-0.0329861474030966,-0.0321440776022457,-0.0500791701289412,-0.0430741527426752,-0.0638151719083518,-0.0506418423290539,-0.10566905242452,0.00119049536992105,-0.00745508814915901,-0.00849428827857371,-0.033932068143463,-0.0656490612324297,-0.0226324461613951,-4.87613469821226e-05,-1.41788587143245e-05,-0.00123565688178392,-0.001068313739227,-0.00102979480393317,-0.000907698899778974,-0.00159839618763944,-0.000762933386665324,-0.000893877931312718,-0.0020839969741318,6.09935050926867e-05,-0.000458320139000697,8.18840542793215e-05,-0.00225639452946826,-0.00238958917262131,-0.00317145746026326,-0.00255091100704662,-0.00246714564859806,-0.00291003402167341,-0.0028830521904952,-0.00413997000826462,-0.00395082434253014,-0.00557905084470607,-0.000811453268265479,-0.00181085957449888,-0.00140330237566319,-0.00223659685012591,-0.00421324182785949,-0.00238132009929004,-0.014080467971008,-0.0116235478013174,-0.000159772588091978,-0.00805927377213934,-0.0092394160871365,-0.00449877844186247,-0.00694548251200399,-0.00686691766272524,-0.00926928244168322,-0.00538143126428681,-0.00842899563060717,-0.0023748783907779,-0.00696769592344839,-0.0115339343601136,-0.00224062208332697,-0.0197024133596222,-0.00370306548075663,-0.000953460584061143,-0.0010006087913665,-0.00104835612990262,-0.115884090525636,-0.0861097303031603,-0.041878466432183,-0.0240490055205185,-0.0231151521626255,-0.0177107833059316,-0.00351162621640312,-0.00256301949934633,-0.00452846601888097,0.0115499781319712,-0.0170638123096838,-0.00200358909602787,-0.0026480581994156,-0.00488352577375634,-0.00953817524868483,-0.0186355085434135,-0.000938951958445355,-0.00093876957034262,-0.000832794742444371,-0.00193472813413387,-0.000248676080054095,-0.000705944486911292,-0.000261811104345625,-0.0174020493522491,-0.0431824278529624,-0.00786168128346052,-0.0212297940516385,-0.0232493004652805,-0.0231081307895185,0.00703097956741775,-0.00771363130826947,0.00153257693061145,-0.0438008069962228,-0.0124750297434468,-0.00970114048762418,-0.0154437875738604,-0.00954022432789634,-0.0102911151517432,-0.0254652835479912,-0.0476255500944495,-0.0165819874149787,-0.00742196904596418,-0.00560939275013135,-0.00673640844667229,-0.0105416887096656,-0.00185286190824553,-0.00685322933514564,-0.0145039167535241,-0.00757278020957397,-0.00393205659608166,-0.00417414115199993,-0.00323898003666752,-0.00527687997446482,-0.00118275584063702,-0.00292047130662121,-0.0071443129404603,-0.00453635302981245,-0.00332283996184772,-0.00307817899812571,-0.00502256055501049,-0.00325077203360273,-0.00486907167586841,-0.00617173164385395,-0.000614432869301344,-0.00140911694003827,-0.00321989388142227,-0.00453720872791946,-0.00431837131071853,-0.00112058319998164,-0.00384754148805287,-0.000445864174618647,-0.000429603689446306,-0.00062731879635251,-0.000516775025743479,-0.000493526968871026,-0.000496135380104153,-0.000261583228019448,-0.000478511041978577,-0.000709750903299372,-0.00079864695767162,-0.000195056803726724,-0.00037601228041704,-0.000312369134806763,-0.000426415494906875,-0.000699694299366504,-0.000262147165316845,-0.000455547855868582,-0.00053914631889914,-0.000799194016329079,-0.000529728091006486,-0.000638722649285464,-0.000524991191141476,-0.000867705131593509,-0.00114455489620802,-0.000981199157470107,-0.00128403465187164,-0.000309362912627093,-0.000619374137540738,-0.0003460310503574,-0.000422235896011634,-0.00084877717204341,-0.000736044629477124,-0.000250324612977765,-0.000288762271438286,-0.000396893526802502,-0.000256046195598154,-0.000304593051772099,-0.000244892438238768,-0.00043101757280294,-0.000577933215338836,-0.000521227944705968,-0.000634541416452278,-0.000187548280232564,-0.000310043915289393,-0.000220993235609386,-0.000173852557191753,-0.00036392506551768,-0.000423087863821055,-0.000203185402054179,-0.000275678693225278,-0.000426609195362308,-0.000253081549332824,-0.000389351249895726,-0.000206110574903258,-0.000304871680576157,-0.00044513652439172,-0.000413307102525438,-0.000476094943756483,-0.000234624474650516,-0.000291011491484146,-0.000283503473024527,-0.000182729891532806,-0.000401653859058594,-0.000400506342006218,-0.000265211217387201,-0.000295298811264532,-0.000394295466327782,-0.000291584779812875,-0.000434299927247431,-0.000220809750743713,-0.000272137673329064,-0.000463111716139117,-0.000396279471560238,-0.00055556537734,-0.000364118856551691,-0.000327700101856459,-0.000309562626046659,-0.000284418489515313,-0.000432290176321962,-0.000364526960583245,-57190.8052962065
1.23996132528798,1.09107123683317,1.26584060358429,1.24969721199372,1.26072849329433,1.10989862355649,1.15972149165745,1.14222222931893,1.09689090280424,1.13522194765365,1.27213618827649,1.02766484625538,1.08431708459556,1.53304340532239,1.54207382923707,1.44240619634812,-0.491299395683709,-0.424594022888584,-0.482507663844459,-0.448392158939074,-0.585047959465391,-0.526866794027813,-0.534112217818822,-0.666437109187063,-0.583196037929437,-0.806155004746818,-0.550740148378314,-0.444219118495523,-0.311355379149574,-0.405241791406332,-0.589766876027818,-0.339370840101929,-7.76059413347602e-05,-2.63722469532015e-05,-0.00233866948087457,-0.0017763490084466,-0.00213470430567587,-0.00242458751840981,-0.00189956090980841,-0.00192445003241959,-0.00133538907630865,-0.0021553910726903,-0.00130043864108145,-0.00116676480819903,-0.000224306643670907,-0.0142165683567204,-0.0189531723596636,-0.015451963336279,-0.0181746203077946,-0.00419433288850928,-0.019626723345035,-0.00531777626759322,-0.00321208953142572,-0.0117450414806626,-0.0141077772544203,-0.00356363803068678,-0.00571362367778717,-0.0123369345835518,-0.0167935949900135,-0.0183740722818565,-0.0196090487623751,-0.00330138512602456,-0.0144384847165663,-0.00218358722635641,-0.00837918679288657,-0.0110175844420653,-0.0198512159932868,-0.02724630071389,-0.0279761870841404,-0.0253236906483509,-0.0278918636881852,-0.0222878602094921,-0.0181950825358943,-0.0239830926673978,-0.0305376780711876,-0.0180637251226299,-0.0391178496879577,-0.0169476089530414,-0.00122112396233028,-0.00119102254623712,-0.00214807652098897,-0.126640339504673,-0.109164609117661,-0.0510830377165293,-0.0468512326913973,-0.0447261522592064,-0.0213925044446411,-0.00155824250389184,-0.00441786183499312,-0.00751197407967603,0.0160193588077819,-0.0207346008095714,-0.0127050566593048,-0.00126021741994287,-0.00884650234881792,-0.0203845752881269,-0.0139117183102603,-0.00288139967240626,-0.0015520751728799,-0.00247078350333131,-0.00342366598813476,-0.00150806411184156,-0.00164618376607584,-0.000921909731295301,-0.0323550036688806,-0.0505332937925809,-0.0288003245715073,-0.0260124104830909,-0.0316179829027323,-0.00918858293930355,-0.0108532014156676,-0.110497242644962,-0.0108610092764667,-0.140354776885713,-0.0902574821756664,-0.0102264662080189,-0.0193376938012953,-0.108761911605503,-0.106456122558886,-0.0433725032572385,-0.128018970757024,-0.0296243050308274,-0.0402069424677,-0.0447397880789685,-0.0258512655276367,-0.0325424813645486,-0.0319852340087618,-0.0338955592107364,-0.0415053164929537,-0.038762276286207,-0.0152052121589145,-0.0188538133689379,-0.00673387842414848,-0.0107083269459406,-0.0106841871610077,-0.00677300874305508,-0.0189367047890243,-0.0142934892201041,-0.014701759386183,-0.0145423882006696,-0.0226729125498086,-0.0157138528687066,-0.0130969484354168,-0.0373057443716931,-0.0238249402226161,-0.0168798334027748,-0.0145991017728753,-0.0183864282149904,-0.0102846077884164,-0.00929945350144548,-0.00561762020447275,-0.00156738476343974,-0.000132612439975374,-0.00104838872176659,0.000335381669604065,0.000392591329225606,0.000261891695486314,0.000935484609268279,7.05714674691467e-05,-0.00177754366791696,-0.000939802323986194,-0.00140020022260373,-0.00168644553375308,-7.61751676516252e-05,8.76020511313803e-05,0.000514213931543564,0.000174987398762791,0.000265192969975629,0.00102063745324317,-0.00189205113439879,-0.00119539807754372,-0.00271544792304698,0.000308119290420022,-0.0040116214703313,-0.00280981196042192,-0.00250696567151275,0.000172178367959967,-0.00309661914829786,-0.00266190714585558,7.38956337571501e-05,-2.74144518656666e-05,-0.000281230973948227,-0.000431489331486284,0.000414886695042707,-0.000419092216808156,0.000286821777813941,-0.000265613787422624,-0.000393091557679676,0.000123959389736661,-0.000160352404194595,-0.000713407889396185,-0.000918041906413562,-0.000771598619853316,-0.000234253564997462,-0.000591458906017702,0.000310730555445809,0.000207215251358605,0.0003777868444704,9.87307634882741e-05,0.000436972422265826,0.000402548205362053,0.00018012435526442,0.000365919987184625,-0.00100768335340167,0.000396673953834893,-0.000793471491715678,-0.00112431564736686,0.00172584821114978,-2.46993083444563e-05,0.000869632191476451,0.000630651508977503,-0.000719470510754502,0.000144187656376917,-0.000868912927185163,0.000198342903114672,-0.000101432138891092,-0.000246862390055311,0.000201662927068284,0.000434027531508261,-0.000210690820577012,-0.000228336216584684,-0.000208992928883046,-0.000370475675986365,-0.000143802819367891,-0.000592397012318866,-2.46972756039637e-05,0.000528898706317298,-0.00024760869348433,-0.000178347836709102,-0.00021765877472445,-3.27405670207182e-05,-54518.6475099546
1.58455089874383,1.1694445195353,1.26710885981641,1.74447889929497,1.69077172732503,1.26741053601987,1.3558666745656,1.46494078798725,1.29188943370238,1.53547515262377,1.11357663010281,1.13307638001832,1.25095978739436,1.68097243069819,2.35420021252221,2.01244151386267,-0.769294058225966,-0.610107228953738,-0.739810243495375,-0.680311343360557,-0.887228233401572,-0.798537928895106,-0.87270366630197,-1.08471818260109,-0.976337630873256,-1.37186669881466,-0.692960249560564,-0.622835458553158,-0.421042459549187,-0.577784008330105,-0.93517519603772,-0.484985988180347,-0.000285818675611059,-9.72363994185263e-05,-0.00869254655890895,-0.00794663291604829,-0.0067873422539873,-0.00770995995454962,-0.00738268410708785,-0.00662335870142502,-0.00639363562071445,-0.0108675159237673,-0.0039993186578984,-0.00525906458895662,-0.00118304757517296,-0.0306685273085714,-0.0339419682442243,-0.0313302359117759,-0.0341530171904685,-0.0193276972252588,-0.0341008186663047,-0.0205653575687379,-0.0200189875814632,-0.0304043265347607,-0.0334233636203337,-0.0160468140579752,-0.0205686277544341,-0.0241863240617478,-0.0288343411262262,-0.033646482577721,-0.0323506458001201,-0.0407238289192714,-0.0504417849613011,-0.008337775281102,-0.0262911725319827,-0.0342478335726063,-0.0481534583468043,-0.0661173274332472,-0.0707340452257576,-0.0671931776867329,-0.0652690816149314,-0.0671261985128764,-0.0409149353422779,-0.0555862574965714,-0.0780290919498063,-0.0366760929550424,-0.151094263548926,-0.0529425493495028,-0.00570907104082748,-0.00511851045340445,-0.00581835613404342,-0.259505844361415,-0.22062848333198,-0.206089282296655,-0.19025461777467,-0.167870864633701,-0.11542192174731,-0.00357889884694655,-0.0248804750252934,-0.0475470238830642,0.0343436971530375,-0.112664960556149,-0.0340222468500763,-0.0393508830483162,-0.0415680616300158,-0.0595182050269024,-0.0780608022457437,-0.00866381324084135,-0.00574283181687078,-0.00836507613085283,-0.0128638549511979,-0.00401150282787883,-0.00469043632469713,-0.00235454864486769,-0.151119110931885,-0.162260879727513,-0.130586202636674,-0.0835011106863442,-0.103885457557385,-0.0881754050602964,-0.0565253542232702,-0.279706552722264,-0.0398535977741644,-0.303667408825501,-0.23136822876839,-0.0288700143908555,-0.0307328069348803,-0.273310930067969,-0.214554312706007,-0.0817407529736732,-0.319419171997378,-0.0119014777749082,-0.0929734487475491,-0.0862439248308803,-0.0687966420679495,-0.0833483004935191,-0.0599889293876222,-0.065147551729749,-0.109747861607033,-0.0822573074571836,-0.0396585642347884,-0.0406568939611884,-0.0275844110173016,-0.0341297987363991,-0.0247633431791599,-0.0199796415487186,-0.0509538041746878,-0.0381489047462445,-0.0379368831959286,-0.0348968174081001,-0.0526829873177276,-0.0337909696265922,-0.0335981735179595,-0.0806240309633292,-0.0423440946518872,-0.0381755407530253,-0.0307657715806846,-0.0421319460794042,-0.0316429581865819,-0.0253746068373728,-0.0202031198335365,-0.00514611412526882,-0.00240049222259317,-0.00384136307905206,-0.00206866377405034,-0.00115393681356045,-0.00144836066252617,0.000361148063040814,-0.000708658644555809,-0.0051716802037708,-0.00246460999130244,-0.00431790486496548,-0.00501786402576619,-0.00235122725386624,-0.00177442889548468,-0.000773108309874179,-0.00152936093864446,-0.00240037776901394,-0.00198050954326843,-0.00580727693219472,-0.00428870197543476,-0.00734616799521063,-0.0017250077559409,-0.00889504795767546,-0.00768277133967926,-0.00692877075985626,-0.00363182734998837,-0.00705814827942998,-0.00749720183229246,-0.00315465678017167,-0.00215916538467687,-0.00248594241498405,-0.00384880497604044,-0.000832749425745146,-0.00216652111118628,-0.00133981643063132,-0.00178349978240668,-0.00252058613391295,-0.000638586719473203,-0.0025110240002861,-0.00285010179950403,-0.00326418634773842,-0.00239389818363704,-0.0024091812057537,-0.00278954185567085,-0.00144739350933173,-0.000793622015845651,-0.000308877920684249,-0.00161408534720401,-0.000753136799116825,-0.000957746267535848,-0.00192301674969208,-0.00076903194667233,-0.00325551558119679,-0.000301803044809307,-0.00242930884823134,-0.00286851005849083,0.00041222207376271,-0.00102742710159513,-0.00116108672275781,-0.00132285648222931,-0.00278042003212315,-0.00110574398658448,-0.00200360954414482,-0.00135255941332385,-0.00142008197081525,-0.00188943349966369,-0.00128910580605893,-0.000723359362940046,-0.00287111548533217,-0.00119382686238207,-0.00160180067167354,-0.0019368875714025,-0.0018235848661227,-0.0021891238417697,-0.00279513916442964,-0.00110316854463269,-0.00242929679759273,-0.00213362141915098,-0.0010288129511629,-0.000907088215624021,-49564.6539643743
1.90908260871942,1.1700307964243,1.34739180828962,2.11493930630353,2.28120797370503,1.08012869860012,1.74616992217188,1.98265103464053,1.53357886183218,1.42736127119137,1.63980150076704,1.05164562235251,1.30262386443399,3.21577449667779,3.24362203583537,3.00202457798105,-1.10329656910937,-0.845086114464448,-1.07097496531536,-0.933263610233846,-1.23884230425931,-1.07655952199701,-1.2464361018847,-1.51029399187165,-1.55075960004912,-1.94218954931757,-1.08731200970448,-0.892037389668108,-0.559728698854829,-0.800811001535927,-1.2180095960118,-0.590955584429707,-0.000448811301179278,-0.00013001343086635,-0.0131610232237504,-0.0138660113689638,-0.0103863599921463,-0.0130248804098126,-0.0137167740557252,-0.00794905601195714,-0.00755830197273768,-0.0101828567504153,-0.0049369213762658,-0.00496668041761227,-0.0016382479882523,-0.0469295208895669,-0.0495334723451001,-0.0461597390125072,-0.0501748181875836,-0.0338194247257504,-0.0509620326076673,-0.0330804763708642,-0.0312277419283354,-0.0470727830631132,-0.0512614939124218,-0.0307902732311456,-0.0338239063316592,-0.0352542090869562,-0.0427400424648822,-0.0484262027094656,-0.0450158211972653,-0.00833927394942209,-0.0770280895689805,-0.0134094236637625,-0.0303856902655005,-0.055121996101579,-0.0798375946925927,-0.103452476457008,-0.109800762588325,-0.101671001252688,-0.106828827040813,-0.108950156870757,-0.0627963687985737,-0.0943905430576204,-0.11584227274461,-0.0524003313635205,-0.246692650012834,-0.0991563509200512,-0.00922552777855665,-0.00724485718848452,-0.00694865407770213,-0.332485310340076,-0.347163024652456,-0.308673411417706,-0.317704542820209,-0.253829615511077,-0.111835925533392,-0.0317844393935723,-0.0104916660592944,-0.0613862706245424,0.0641371175394039,-0.125818331357914,-0.0593017375159785,-0.0812027081425245,-0.0713287980969913,-0.106405182429802,-0.109664721137902,-0.0136309325948597,-0.00867214708905079,-0.0132267863079782,-0.0174130900672795,-0.00644997652750766,-0.00910031055776152,-0.00332029412168484,-0.182276459436983,-0.24378640354889,-0.137342571611,-0.0992626895929333,-0.179943717211023,-0.177142911777126,-0.214386985034965,-0.506819633212243,-0.0626339164965626,-0.516270978177174,-0.364277885201333,0.0169785382769107,-0.024551479952872,-0.438202730465029,-0.315994326005618,-0.130046299181418,-0.466271969367114,0.105243780547376,-0.149101669654093,-0.13485937840805,-0.105643696344156,-0.125662946554767,-0.086882106352185,-0.103581201978087,-0.159900885225303,-0.122958710491893,-0.0642129673950914,-0.0632626400527032,-0.0500602096986039,-0.0510087358100023,-0.0366572110654908,-0.0371371711314668,-0.0753436933613148,-0.0596023923561897,-0.0602682512115447,-0.0568601151805631,-0.0821730754340101,-0.0497446394300778,-0.0495295561945964,-0.134172806363528,-0.0749968357429764,-0.0594483148541866,-0.0502311013058761,-0.0657084471848012,-0.0484260090965551,-0.057230823203152,-0.0319776089777965,-0.00825937832174622,-0.00423939031582624,-0.00652047468605791,-0.00385685820240258,-0.00209115846318561,-0.00345417911062985,-0.000356850039371126,-0.00115633081720128,-0.00738595964057259,-0.00542138406554007,-0.00723431042234699,-0.00872603716342048,-0.00393110795221003,-0.0036758604557324,-0.00293412617281243,-0.00394157887012516,-0.00473619793275143,-0.00455864817183732,-0.00806271717594612,-0.00631087209529776,-0.0114033393742452,-0.00356437499518801,-0.0141167292341661,-0.0128164035451626,-0.010434876919035,-0.00759646118804109,-0.010858955951955,-0.0115490634964918,-0.00531378384572753,-0.00427520536240998,-0.00476382469134756,-0.00841830678632542,-0.00143412639544804,-0.00387347763939588,-0.00203454956482121,-0.00337077385936805,-0.00465607365393521,-0.00128119892053507,-0.00451992531717949,-0.00508978698945828,-0.00511748965992539,-0.00386117331980736,-0.00452950425033907,-0.00451127506242742,-0.00258078064261849,-0.00174536638299514,-0.00144855041260541,-0.0039625315984862,-0.00119958984905043,-0.00173235915402585,-0.00279635229727293,-0.00158995194410142,-0.00530085636528829,-0.00101354733713476,-0.00421243528154787,-0.00400656096842218,0.00101870507240141,-0.00202995409348991,-0.00133948204783848,-0.00198356518215566,-0.00450608447996807,-0.00209809389954391,-0.00566672833150016,-0.00380348726414771,-0.00285716219014365,-0.00290369661439432,-0.00254310475424252,-0.00182784381101233,-0.00506768160948258,-0.00253080778780216,-0.0038250096393185,-0.00407607464839163,-0.00195678978917723,-0.00358030908204269,-0.00548431216948596,-0.00199738275641055,-0.00359902089200491,-0.00420887434771001,-0.00341111285756593,-0.00263338879830524,-46438.8904905048
