"gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","logLike"
7.52928918201775,1.27135206511035,1.50794632038264,10.1544013760187,43.3943781368258,1.47294619181922,10.3229816701343,15.3958946674435,6.43569740519175,4.9734820019843,228.271320837529,3.20436497078032,2.09834261295331,26.7215455967332,45.1162244949241,312.466445929373,0.430608929741005,0.635083495943204,0.706288352376387,0.313398681552282,0.196767106057708,-0.0975574601471704,0.254038042449282,-0.145227528783807,0.29438323152679,-1.28828113607643,1.09490265499473,1.33421586242034,1.02864661535803,-0.107991933810677,-0.951884265393309,-28808.4820085992
7.5726077021586,1.25339118016945,1.72331003654947,9.55832159704747,47.8322958055756,1.44056423025618,9.35634881999493,17.4894745153845,6.92861237376544,4.20295665181922,223.234929190281,3.19261321366178,2.08543164707225,27.3197029478209,43.4195093505149,352.634711643146,0.395227419047794,0.600889917073627,0.669101111525681,0.294491979060279,0.172431111416196,-0.125057152544966,0.240723683400122,-0.207087273500089,0.252517824977756,-1.31184252774107,1.0982002084218,1.30070624889629,0.998925625998295,-0.125511249576937,-0.915049436824445,-28805.4258900275
7.58306870129942,1.2545140506391,1.67957163381943,9.85262857406712,50.1594898461788,1.44284183655827,10.4811029143314,16.4606001474245,6.53647573730999,4.26125049131541,212.528226343319,3.14849830586051,2.09714601711095,27.5240528460077,42.2131057035961,363.546215219513,0.378281670127091,0.584997990676722,0.650227953740855,0.279293901903977,0.1597293016734,-0.142019774790493,0.229292850910919,-0.251546353374683,0.218808346969494,-1.3300355063336,1.10211214380764,1.28197891182506,0.981989155062838,-0.134650237932639,-0.886109086916166,-28805.1598908757
7.58220349228438,1.26457896273968,1.6861798376328,9.84259766367832,48.5003494781682,1.4573230030396,9.8403390859923,16.5798828652435,6.7469891202942,4.49781037412936,211.322333016922,3.18832629586152,2.1029390295799,27.3920644360473,42.5491271033077,375.188179772267,0.387855564709899,0.594809404893158,0.656603228818551,0.281686275575571,0.164169626456053,-0.136496488726669,0.220962932360541,-0.241697434456443,0.224913292566492,-1.32619900701099,1.10135066588011,1.2856383157903,0.988988945831837,-0.131015356120264,-0.886595772554962,-28804.7289675511
7.58336384108484,1.26527286136875,1.68878615840389,9.77165213970476,47.9685734573915,1.45187418464193,9.8639818318639,16.9798834275364,6.67942451142232,4.34997130926449,210.769620553336,3.18493342890307,2.09516574160537,27.3688961037988,43.0644303743224,394.168317790109,0.394150524035711,0.601476656104351,0.66294117811,0.285808309049781,0.168963391002578,-0.130632551549547,0.21858901128277,-0.237257963101579,0.229739981095702,-1.32459958169294,1.10214625607106,1.29093893351212,0.994961561680693,-0.126357439987309,-0.892342630364037,-28804.6501240004
7.57932738612113,1.26300818918691,1.68717326290098,9.76667885538344,48.0795772183868,1.45027519683645,9.89673808570405,16.7340881200809,6.7694614065781,4.33488703093513,210.932876396558,3.17672507657171,2.09152839567983,27.3708073627013,43.1037424394918,410.303056028081,0.394991841292985,0.602652345153367,0.6647242605324,0.287582832866026,0.170499923388672,-0.129003313915771,0.217282114496324,-0.237980941311376,0.229163409614109,-1.32503396986269,1.10250260344888,1.29210063677186,0.996310623732874,-0.124961450601939,-0.892691863004929,-28804.5985112485
7.56785647111064,1.25974320618296,1.6826424753261,9.78511765709637,48.126102313773,1.45150602595177,9.89219021608075,16.5770601395815,6.76333189891727,4.37399863347336,211.339070290303,3.18039002269719,2.09000978097339,27.307364501667,43.1077587384383,450.251977746861,0.395465792683206,0.603414240571078,0.666352032175773,0.289950636323563,0.172103070453349,-0.127247126147986,0.217354964990291,-0.240653685886514,0.227864696170716,-1.3250927292671,1.10323765710529,1.29216782935242,0.997596041030559,-0.123389186947601,-0.891765313838646,-28804.5101245325
7.5486153348777,1.26335300294031,1.67697819469861,9.77648484702674,46.8562234605375,1.45433128664276,9.91796082588857,16.7348990977099,6.53716010350388,4.44792100867656,215.343442981655,3.1854139312714,2.09588450190999,26.9906382324081,43.3827948043157,579.699331232547,0.399513703310162,0.606626696388863,0.669437719784367,0.292069321801939,0.174951881690273,-0.124613438732015,0.223300680041663,-0.235248810281976,0.232625660272612,-1.32081853731694,1.10565132434121,1.29462540501972,1.00111176896029,-0.12117095394705,-0.893914229900831,-28804.460426924
7.54839765442818,1.26234745931728,1.68343927772725,9.74184408423454,47.4447897561495,1.44797332288643,9.81214879570314,16.7682052085437,6.71079253523239,4.4088632838763,215.38547721873,3.1665120127469,2.09497644549933,27.123925291083,43.0792215291334,598.134669057352,0.396818690751098,0.603869176124059,0.667572715560771,0.291199421789447,0.174245808433251,-0.126700774645256,0.219674859655517,-0.237969610837876,0.229161220143224,-1.32171724148553,1.10495696052996,1.29256704955284,0.998470540755854,-0.1221219651734,-0.887437801051477,-28804.4113598997
7.54795607721497,1.26112221302184,1.67879633387436,9.7815195754555,47.7692348944955,1.45297913646501,9.91808858651431,16.5145776903495,6.70819438581894,4.37417825127318,213.582903379133,3.18290143973495,2.09307046710067,27.1633777268042,42.9896317071504,592.563272610744,0.396180636231849,0.603333249641757,0.666440319972429,0.290427452935946,0.173746106511822,-0.127745432779812,0.22072990143912,-0.239268961729447,0.22859041411951,-1.32228203250682,1.1048204983397,1.29276047507262,0.997847933471006,-0.122212191704307,-0.884323462254759,-28804.4058605136
7.54669042441955,1.26112231898963,1.68294899758792,9.782844294411,47.6017430384494,1.45261388733464,9.85350138058504,16.6084395823221,6.70236146911228,4.40909136415186,212.974416231616,3.18026013911487,2.09248810025038,27.145253263784,43.0532961297871,601.311684372278,0.397308407249849,0.604394534404448,0.667018970544772,0.290976048633848,0.174435647496427,-0.126971842879845,0.221383682197375,-0.237651896711868,0.230286635828751,-1.32181468264004,1.10558142146515,1.29366281716747,0.998701981690971,-0.121555360268006,-0.885154809341512,-28804.4014727171
7.54724997787399,1.26154781561505,1.67964458969819,9.77110859994084,47.6127822895467,1.451299556935,9.8777443345182,16.6242518428497,6.6998078427617,4.40754544226223,212.882329608322,3.17185426948215,2.09308880896768,27.1431901702032,43.0790337071127,607.511708062228,0.397589560097584,0.604560487156817,0.667378360278536,0.291210898068835,0.174510840403945,-0.126635455606347,0.221888534202634,-0.236741406021403,0.230861956646084,-1.32154035293662,1.10623568467435,1.2942353779514,0.998870554972852,-0.121369619767899,-0.885303722350545,-28804.4012420183
7.547536241652,1.26143468459561,1.68175742256107,9.77023181318654,47.6089682635161,1.45171909465426,9.867405244398,16.6166173696254,6.7009098728664,4.40042919005694,212.816087539612,3.17692887374232,2.092932397878,27.1389172826582,43.0762741428012,608.600758900878,0.397495604991422,0.604462989974443,0.667303379324821,0.291209809266991,0.174503013587044,-0.126629082235077,0.222223845989485,-0.236706313088904,0.230935028846639,-1.32131369475541,1.10621202209125,1.29424885340703,0.998854111031806,-0.121363131268532,-0.885053295452909,-28804.4007790803
7.54694283092661,1.26132268782136,1.6804969832057,9.78052438890201,47.6005839679175,1.45195964508931,9.86441842557889,16.6129262779878,6.7021201481742,4.40457739592935,212.692666297407,3.17743319976749,2.09285971247251,27.1401390729398,43.0591119716701,608.515126061173,0.397437517301757,0.604384521738492,0.667229358116571,0.291151257408108,0.174510926486037,-0.126724990963512,0.222308606754949,-0.236527941797474,0.23102995067261,-1.32121942002382,1.10620634852086,1.2942455795383,0.998784524709331,-0.121374053645903,-0.884796863669545,-28804.4007520331
7.5467376831165,1.26128897809956,1.68185271079291,9.77577864296792,47.605229977739,1.45202653069616,9.86862491446199,16.6079171112241,6.7019339182243,4.40589659149652,212.603328256062,3.17673466131213,2.09286505009356,27.1396702652939,43.0621735843818,609.029663660156,0.397482412194321,0.60441819104944,0.66723919336814,0.29117788552536,0.174555975369265,-0.126710741524648,0.222411152616086,-0.236430495722251,0.231106605618188,-1.3212038109795,1.10628886515378,1.29433022463523,0.998813880470459,-0.121352319140147,-0.884805357117719,-28804.4007156218
7.54704835695763,1.26135631174823,1.68121010740234,9.77346489251318,47.6163964087008,1.45185735652248,9.86729135178135,16.6128707252612,6.70150860035347,4.40373620255308,212.566307418231,3.17696257155099,2.09280334360796,27.1398461454099,43.0672804972024,609.547390933037,0.397533340630335,0.604457207064015,0.667293244588717,0.291208825113437,0.174561853697663,-0.126667937329336,0.222512600352785,-0.236377712270914,0.231186009353158,-1.32114138802661,1.10634837599287,1.29438440329601,0.998858113914318,-0.121320092709295,-0.8848626950871,-28804.4007038042
7.54698439066692,1.26134199554722,1.68132664822432,9.77536899177199,47.6057811617887,1.45189097881848,9.86762032390466,16.6124530734943,6.70193506177299,4.40343407653306,212.561344306528,3.17680982725208,2.09288112777539,27.1393349918925,43.0667186888504,609.620564118611,0.397524034197687,0.604449450537711,0.667296803191472,0.291208821420809,0.174562568921672,-0.126664751279339,0.222530629888192,-0.236331666665138,0.231208941175035,-1.32112551598205,1.10635434167027,1.29440044808445,0.99885245074369,-0.121323042787951,-0.884844208923818,-28804.400701065
7.54695790864338,1.26133264969987,1.68130100047714,9.77506829052559,47.6087855644925,1.45188862043524,9.86764785312364,16.6116708598582,6.70179583914626,4.40424165362944,212.560862849316,3.17688101210149,2.09284697304668,27.1396331088541,43.0652663742635,609.563063990892,0.397514572958055,0.604437447003706,0.667284021373572,0.291202950905598,0.174561804330306,-0.126677315764079,0.222528127783835,-0.236318009738432,0.231211200768883,-1.3211251848038,1.1063512563976,1.29439284341026,0.998840759376843,-0.121327582417967,-0.884823258440509,-28804.400700392
7.54695790864338,1.26133264969987,1.68130100047714,9.77506829052559,47.6087855644925,1.45188862043524,9.86764785312364,16.6116708598582,6.70179583914626,4.40424165362944,212.560862849316,3.17688101210149,2.09284697304668,27.1396331088541,43.0652663742635,609.563063990892,0.397514572958055,0.604437447003706,0.667284021373572,0.291202950905598,0.174561804330306,-0.126677315764079,0.222528127783835,-0.236318009738432,0.231211200768883,-1.3211251848038,1.1063512563976,1.29439284341026,0.998840759376843,-0.121327582417967,-0.884823258440509,-28804.400700392
