"alpha_rplc.r.sll","alpha_rdc.nd.cmpnst","alpha_shrt.flghts","alpha_mdm.flghts","alpha_lng.flghts","alpha_dt","alpha_inslt.rf","alpha_inslt.fcd","alpha_rplc.wndws","alpha_vntltn","alpha_ht.pmp","alpha_slr.pnls","alpha_rdc.tmp","alpha_crtfct","alpha_co2.offset","alpha_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","logLike"
0.390564182959243,-4.64500093684236,-8.90396615866583,0.440798260693769,2.25603224163354,-4.62887442360898,0.398947159520236,0.838607328259203,0.037581873055766,-0.203844107209711,3.17548151958296,-1.05261246535551,-1.88532647621798,1.69039565175839,2.14036840299641,3.3125398846081,0.39266229548569,0.604415903161285,0.7521842519677,0.31411086652185,0.0937120383640235,-0.126214174589488,0.21990582092856,-0.285836197456288,0.234072378299203,-1.30528080533413,1.04122753303217,1.40447378475118,1.08848881189721,-0.180213711562127,-0.951796287491707,-29592.4764963457
0.37747726800314,-4.83325325449484,-5.27350436868067,0.453668615943429,2.17522583477518,-5.18663015303402,0.443928037103882,0.837257368439166,-0.0239421528327888,-0.179691324300981,3.45849801801213,-1.10461964608192,-1.88788040124498,1.68551685196493,2.15428535758772,3.35004398797692,0.41803063677956,0.630817166464368,0.778328505616806,0.336188728329728,0.113276488339336,-0.102602341399422,0.250918957884284,-0.218394900393136,0.274078215438052,-1.31332675220402,1.07686555736003,1.4365530523681,1.11386947039048,-0.163112202986921,-0.935853068814191,-29591.3919710787
0.381267200724034,-4.74885722310282,-5.1724153439134,0.45272251412132,2.19513229318579,-5.16431490617011,0.398493336811461,0.83900230052088,0.0192238029565926,-0.340330761150191,3.46359082515674,-1.08196099573241,-1.86479879972926,1.68729359170769,2.14719389030935,3.34667858227333,0.419442003135847,0.631715043474208,0.781939179901891,0.340934348145028,0.116448987187051,-0.0990652915999964,0.263263704076132,-0.214303722328556,0.280308095905177,-1.31475295249989,1.08349859460762,1.4423595647239,1.1174217880059,-0.157318495084965,-0.924117259992804,-29591.1477032862
0.382382034805846,-4.79856656706193,-6.92504691404906,0.446790242253292,2.19550340314715,-5.08521948409115,0.386030867461876,0.836399676115638,0.0289302700638614,-0.253617693256378,3.49536892573069,-1.10296398820505,-1.87582234293866,1.68662118007265,2.13724728895838,3.33859132741266,0.421398258208853,0.632969571505164,0.784699709771864,0.344811603887367,0.121708368332379,-0.0968478591712161,0.274591163758735,-0.207821355966575,0.286726978113746,-1.31552905587442,1.0868576996634,1.4485697172996,1.12034265131176,-0.151952053022988,-0.907025409417662,-29591.076462466
0.382804350216202,-4.73955187398633,-6.70576140114147,0.439220853270571,2.19916881701425,-5.10728365089059,0.408883493396919,0.860407295427107,0.0130990841632607,-0.287648622188919,3.44314815111231,-1.10676031102479,-1.88894307422836,1.68298414231675,2.13485094906362,3.34496094823201,0.423108612005619,0.634570337888965,0.786838510406809,0.347071189067617,0.123507338656354,-0.095175166503232,0.278530754929336,-0.206160227558869,0.291116470807192,-1.30474586766115,1.09172585528484,1.45207136067406,1.12283577618226,-0.149534029006971,-0.903765769727376,-29591.0582868245
0.38319989135879,-4.81537509250894,-5.69495095518517,0.445768965668454,2.19410676953053,-5.24634213465966,0.40135550420271,0.846085062872535,0.0142930802090428,-0.266713633045544,3.44825434730663,-1.09556866000298,-1.87761292518354,1.68285582491683,2.13379857326219,3.35296220167859,0.423958260443565,0.635548660922672,0.787372732976454,0.348078740635064,0.123836026271488,-0.0946914695572373,0.279464959343937,-0.203400387829545,0.293178098567685,-1.30304569430179,1.09115898621742,1.45339992239521,1.12329004070177,-0.14872327277748,-0.904580688480215,-29591.0307432871
0.382126771173391,-4.83562956414581,-5.99818620625019,0.447401661260737,2.19399024086302,-5.25508119177283,0.400944751659012,0.84169342096513,0.018443549190689,-0.272762746452995,3.44295250686381,-1.09947050986562,-1.8756994643936,1.68292136853774,2.13441666249472,3.35248167445262,0.423821485877476,0.63525831300789,0.786848215584881,0.347606892363953,0.123267343032461,-0.095107536069947,0.278436294643087,-0.202547275392219,0.292332640799745,-1.30486260278766,1.09144156765547,1.45346835394994,1.12299603716048,-0.149202609404441,-0.904845998891534,-29591.0229965802
0.381402548252657,-4.90576013093682,-6.1256795143342,0.44698745846841,2.19567406969984,-5.35651624693934,0.398989588824128,0.84022523193774,0.023859403745807,-0.277651939486428,3.4357090790155,-1.10340117368925,-1.87516532427242,1.68375766790649,2.13541618094082,3.35210899553985,0.423647017759871,0.634893348123761,0.786217418192869,0.34696870887374,0.122770751373479,-0.095643568154484,0.277854411009727,-0.202088808309189,0.291565015928442,-1.30641788127769,1.09216715735962,1.45355534584766,1.12251986176041,-0.14978518344718,-0.905106939561701,-29591.0090059934
0.383445961257386,-5.04369342629405,-9.86903486828606,0.447705056029805,2.19772057795357,-5.790419288486,0.404946453569601,0.85644900636244,-0.00638434251716744,-0.286430552817415,3.43376183330305,-1.08669923277013,-1.88427411081651,1.68501447845575,2.1365307923016,3.35221430314446,0.423453780100652,0.634981163688716,0.786774678239438,0.346568078286872,0.122896508132916,-0.0957393892195437,0.278680863512534,-0.204274604222175,0.291963029688861,-1.30334531889412,1.09207401696292,1.45276948165038,1.12224561285636,-0.14980192544252,-0.905320956550313,-29590.9830656081
0.382602301573474,-5.54971335570972,-10.2943772456295,0.449379473783459,2.19594012755374,-6.56555920883524,0.401470685284126,0.841151647525549,0.019758590654012,-0.276546229086617,3.43156235436203,-1.10271440052802,-1.87798448439934,1.68572976092069,2.13643449735148,3.35217418614944,0.423280523314093,0.635301918322191,0.785946215525995,0.345732167066766,0.122299271594281,-0.0960493969472138,0.277905977930157,-0.20238186987296,0.291282747701734,-1.30483553259588,1.09272985861623,1.45340277438038,1.12134296068662,-0.150925786499038,-0.905572974485394,-29590.9201368945
0.381953791336305,-5.74553006719234,-9.36118778068148,0.443349641335445,2.1965505748735,-7.09751281353332,0.391250277751571,0.852644356966765,0.022084722794743,-0.292641404596359,3.42728280615723,-1.09791157177015,-1.87356786835829,1.68395647519507,2.1377720981727,3.35283664359926,0.423626249934252,0.636240966111388,0.78710958739847,0.346137653908661,0.122291589628761,-0.0950639539721556,0.278749722565002,-0.203029139460047,0.292318882522903,-1.30331829265586,1.09282850145094,1.45369089089762,1.12203667032029,-0.150671211285428,-0.906020436318434,-29590.912737704
0.381530147298821,-5.86964913379735,-8.77699602367529,0.442919213248148,2.19662698211562,-7.4175495439451,0.402290212319573,0.847393401430468,0.0174460905599087,-0.287882182547225,3.42782797547393,-1.10105826874463,-1.87489586695329,1.68342010151971,2.13823428266115,3.35305437144621,0.423628882970483,0.636474702667083,0.787544222550389,0.346422887091941,0.122619736680075,-0.0948275512489464,0.279065945314648,-0.203018539901327,0.292546020625704,-1.30322461154978,1.0927952529729,1.45385092254072,1.12240128353569,-0.150352964389009,-0.906222776654264,-29590.9039395566
0.38186191991053,-6.01590742254445,-8.61292913307869,0.447526780993882,2.1953779606368,-7.75604606421524,0.400923121057646,0.844732783497819,0.01702642787422,-0.266941803910052,3.43240422554048,-1.09538642837329,-1.88121824154928,1.68375913747534,2.13759776399817,3.35254521218183,0.423519396898339,0.636540549946726,0.787581395346072,0.346762655663753,0.12310366185915,-0.0948564367748251,0.279205994744476,-0.202799648549805,0.29282243069548,-1.30282333899266,1.09222623962568,1.45351730292584,1.1226979168176,-0.149917889117723,-0.906085091288471,-29590.9010648029
0.382493898995104,-6.09085232385492,-8.64247116491228,0.448279611908017,2.19510537959754,-7.96032547008711,0.401788245695076,0.847320361409816,0.0174917863118997,-0.276644781677964,3.43177449429709,-1.10008445697391,-1.87833824999242,1.68420156059152,2.13714476379522,3.35200018135375,0.423362467342747,0.636499157350465,0.78764622614531,0.346879603098364,0.123075714457328,-0.0948731615926895,0.279164146649638,-0.202930241862619,0.292765350763801,-1.30268705319632,1.09224592500774,1.45354006010579,1.12267260322199,-0.149896561258403,-0.905870951803805,-29590.8983780836
0.382899087029856,-6.20075862328496,-8.98713310538239,0.445343809666875,2.19583517510189,-8.25931141617201,0.401804599193823,0.845347710386343,0.0190887439969572,-0.283606613712459,3.43175249068575,-1.09895095545378,-1.87714144327385,1.68428718220669,2.1368381270585,3.35197585326718,0.42336508856541,0.636670596949567,0.787716006635207,0.346873419485623,0.12300159913651,-0.0948031349276494,0.279240982088054,-0.202985319994576,0.292639874675416,-1.30255274466791,1.09235235786196,1.45353491611122,1.12270404402984,-0.149992347511744,-0.905619145775853,-29590.8967019263
0.382629225236795,-6.31302460075209,-9.39685786837502,0.444281238039471,2.19586167162467,-8.58925583386367,0.400545267975793,0.846940851417486,0.0182350217269498,-0.280102712491517,3.43204349448871,-1.10141218482475,-1.87636525120547,1.684123602592,2.13662859866809,3.35203859958561,0.423413454573871,0.636843111545637,0.787732066550717,0.34689610259871,0.122979140085008,-0.0947721500274258,0.279087250711492,-0.202965021122501,0.292637838876791,-1.30261990348271,1.09245695330158,1.45352266184905,1.12270044683499,-0.150057431182886,-0.905474007939399,-29590.8955854364
0.382385196263985,-6.44437197195302,-9.82427387864069,0.4455485671316,2.19562032951906,-9.0225215980135,0.400291222670785,0.847216100978547,0.018176449991696,-0.280780007045973,3.43227146313252,-1.10013643046168,-1.87746367729483,1.68395568327053,2.13661522871907,3.35231554870004,0.423441351157024,0.636986476596868,0.787701690214956,0.346946109371133,0.123021889336224,-0.0947439594186273,0.279057754770526,-0.202987848546268,0.292603988876132,-1.30262522276551,1.09249394934696,1.45347047118712,1.12274602147691,-0.15001918852915,-0.905480448986947,-29590.8944006424
0.382658592802392,-6.52987602033839,-10.7343159175835,0.445913753699382,2.19561786748178,-9.53754723238757,0.40132471961515,0.845707534709977,0.0182793254872956,-0.276539842364391,3.43296412070571,-1.09887193091478,-1.87739356591252,1.68434380833626,2.13701077960192,3.35248847818395,0.423413763266392,0.636981333808354,0.787690832425534,0.346894811848835,0.123075342438546,-0.0947819837893703,0.278985775979238,-0.203039541151511,0.292496676857404,-1.30274791090119,1.09241144561034,1.45337296583581,1.12266028631454,-0.149945636924886,-0.905624524285633,-29590.8936201207
0.382585524306494,-6.50844923038614,-11.4280685384428,0.446040560072177,2.19570253831569,-9.91202109140104,0.400641450273895,0.846783648153069,0.0182828282126973,-0.278582581297986,3.43254063118646,-1.09832196029635,-1.87848234354486,1.68427969782374,2.13723150831276,3.35256290081602,0.423400340133519,0.636902621165853,0.787638113312377,0.346820643960137,0.123037245745813,-0.0948272748346772,0.278908116840034,-0.20323132700302,0.292447691171209,-1.30287005393242,1.09233666661479,1.45334646355262,1.12262840974146,-0.149964621298112,-0.90569974498528,-29590.893034114
0.382311292892297,-6.32800229838848,-13.0127526975257,0.446610061312177,2.19540549280193,-10.5918681397268,0.40063496050282,0.847071271539925,0.0181230844769883,-0.280361994796699,3.43239314941446,-1.09895866254606,-1.87793596636774,1.68397938338813,2.13730767259647,3.35255080039143,0.423444840118409,0.636811662763809,0.787602028793796,0.346784220431967,0.122949060572389,-0.0948159703469413,0.278849882062575,-0.203312012050413,0.292423574749055,-1.30297766915003,1.09227567480746,1.45341528243785,1.12261643340996,-0.150032535329413,-0.90577606453636,-29590.891996693
0.382412738211327,-5.55562236535096,-14.2969927054692,0.445012442364961,2.19554567884445,-15.161177888117,0.400933617015364,0.845164497506118,0.0202802434962685,-0.273511102903543,3.43322174416193,-1.09874843206977,-1.87703055128901,1.68399984146013,2.13738498730304,3.35234262977432,0.423542546600702,0.63656615628571,0.787715188996593,0.346816187551581,0.122980919811592,-0.0947802486938537,0.278896076527495,-0.203041352613386,0.292408740379696,-1.30289398792542,1.09233648300438,1.45342797859126,1.12270676534025,-0.14996514940623,-0.905819514997109,-29590.8910851442
0.382478437003871,-5.61373506312112,-14.1599039321615,0.44571917444966,2.19576805985084,-15.0086454183434,0.401018834567664,0.84641131516645,0.0166372471868398,-0.277556158163684,3.43297976379577,-1.09849160007229,-1.87780476807893,1.68417172215823,2.13715610422257,3.35229240228454,0.423508632573661,0.636422616765279,0.787688739283922,0.346888929224099,0.123040166983016,-0.0947629184151148,0.278933053695718,-0.203067286447489,0.292431001700026,-1.30292718743124,1.09232960123269,1.45343387714931,1.12268424728051,-0.14992245554297,-0.905710945758423,-29590.8905304424
0.382536994924486,-5.7060540807363,-14.0698195421454,0.446365473381516,2.19586281181242,-14.6148577890872,0.40004170436314,0.846742209392807,0.0192996798282384,-0.28114099676392,3.43267197454675,-1.09954231317213,-1.87839693189764,1.68428201912581,2.13679765265296,3.3522176715655,0.423426216792687,0.636277058671609,0.787639247656063,0.346896872018831,0.123059769765775,-0.094778691601831,0.278895276607418,-0.203107497252918,0.292472207811701,-1.30292450395034,1.09234472210509,1.45341722242133,1.1226385007881,-0.149954068040844,-0.90558456758764,-29590.8903814335
0.382492322715119,-5.78173241903592,-14.2893696420189,0.446179719787817,2.19552822247807,-14.5504669152223,0.400766491059975,0.845991265146886,0.0182168475860532,-0.277631293457048,3.43274200262306,-1.09905549291888,-1.87778451418753,1.68412839563372,2.13666402465014,3.35218483844026,0.423378794269237,0.636277930116945,0.787552784238095,0.346805039816261,0.122962532344517,-0.0948180753433129,0.27885553761628,-0.20315507217974,0.292440109810899,-1.30296762380818,1.09230202137857,1.45334230182,1.12255590983142,-0.15005934493707,-0.905564272423127,-29590.8902921724
0.3824728838377,-5.74711066940233,-14.3088885745217,0.445875098614626,2.19559924485075,-14.5891928522422,0.400608402541706,0.846737820378787,0.0182157079390655,-0.279204239248221,3.43227512173344,-1.09865627213969,-1.87743929833161,1.68406476043574,2.13689708540455,3.35228583720639,0.423445971532037,0.636342329080535,0.787611259894844,0.346814897963541,0.122961193676686,-0.0947849776350846,0.278924534811623,-0.203150777198647,0.292469229965781,-1.30290006270545,1.09234840558407,1.45337870210608,1.12260412669054,-0.150026389125084,-0.905667740565351,-29590.8902733041
0.382425919470345,-5.74106871404692,-14.4070860571795,0.446121572720128,2.19564039540054,-14.6272670706731,0.400830679632688,0.846604561044828,0.0182468851977735,-0.278977990431791,3.4322979904241,-1.09922454419773,-1.87802937836989,1.6840997941634,2.13692078314788,3.35228001766468,0.423444061031753,0.636319748300609,0.787596677474963,0.346816740176906,0.122987711793218,-0.0948140009740413,0.278911067609949,-0.203129017998183,0.292470634786196,-1.30294427052231,1.09232961833562,1.45339751364578,1.12261158725079,-0.150006543657897,-0.905688784964966,-29590.8902664414
0.382443039247953,-5.74619541424099,-14.4917371386038,0.446223763944882,2.19563972684058,-14.6452406039691,0.400417345935605,0.84644384071244,0.0182468095586407,-0.278709000004169,3.43238768223247,-1.09884958111963,-1.87791166332612,1.68413099501742,2.13687087602711,3.35222971649924,0.423432583627121,0.636308658367024,0.787587286883071,0.346818641806525,0.122981451780102,-0.0948142272580918,0.278915834009392,-0.203125673286408,0.292479112810474,-1.30293749154579,1.09230531027025,1.45339030604947,1.12260384094415,-0.150011047639709,-0.905667493522748,-29590.8902654123
0.382466575698896,-5.74870804468932,-14.5519944023945,0.44607837745346,2.19565548585238,-14.6479197784995,0.400668954090007,0.846418907937455,0.0182561897509221,-0.278967902986763,3.432358598154,-1.09898143747552,-1.87773769117211,1.68413235488404,2.13686404766163,3.35222069128528,0.423423459263826,0.636303306071415,0.787586922477717,0.346809274624206,0.122970053795596,-0.0948138407494337,0.278911150250142,-0.20312489836145,0.292471129247269,-1.30293634451105,1.09232037823992,1.45338810506952,1.12259293885745,-0.150025543433634,-0.905658549404031,-29590.8902619637
0.382458567716389,-5.74826235434589,-14.6363922570205,0.446067019856052,2.19562446463774,-14.6667730806687,0.400625394358895,0.846627680560821,0.0182434105896222,-0.27877210071801,3.43235111655564,-1.09904428075969,-1.87781489876033,1.68411077500941,2.1368725510488,3.35223526694245,0.423429181330659,0.636308014996372,0.787586297254614,0.346806959803911,0.122970041236235,-0.0948138703983673,0.278910718764174,-0.203120892612317,0.292477456414446,-1.30293008442568,1.09232875286561,1.4533876246532,1.1225948872525,-0.150027216197146,-0.905665020707134,-29590.8902617944
0.382458567716389,-5.74826235434589,-14.6363922570205,0.446067019856052,2.19562446463774,-14.6667730806687,0.400625394358895,0.846627680560821,0.0182434105896222,-0.27877210071801,3.43235111655564,-1.09904428075969,-1.87781489876033,1.68411077500941,2.1368725510488,3.35223526694245,0.423429181330659,0.636308014996372,0.787586297254614,0.346806959803911,0.122970041236235,-0.0948138703983673,0.278910718764174,-0.203120892612317,0.292477456414446,-1.30293008442568,1.09232875286561,1.4533876246532,1.1225948872525,-0.150027216197146,-0.905665020707134,-29590.8902617944
0.382454039292784,-5.74963677098132,-17.6893207015965,0.446188769515074,2.19563872222659,-27.6443589888786,0.400796975805885,0.846117650813892,0.0183212683511505,-0.279380479829041,3.43229280199931,-1.09867789981222,-1.87783217322133,1.68410901204381,2.13688285192271,3.35225313774612,0.423432917717725,0.636315431237911,0.787588108890844,0.346813883441966,0.122973453181403,-0.0948078469049945,0.278940967956499,-0.203122833994489,0.292473674726653,-1.30292818329284,1.09232165742162,1.45339821749234,1.12260466711416,-0.150017468929429,-0.905673905559052,-29590.8902608056
0.382449260143703,-5.74963159382188,-17.6893219621514,0.446131232597925,2.19562507732527,-27.6443589888786,0.400734424618351,0.846558120422102,0.0183212210076997,-0.279359395801376,3.4323607295554,-1.09918970810804,-1.87774205854097,1.68410893899816,2.13688198645031,3.35222612105294,0.423432863167622,0.636312038054809,0.787593498154353,0.346804778006297,0.122973674018451,-0.0948088633728783,0.278922455084283,-0.203114643053951,0.292478649208647,-1.30292064120021,1.09233663921389,1.45338081496155,1.12259737903615,-0.150019783960681,-0.905663806149973,-29590.8902548849
0.382455212190004,-5.74954900048954,-17.6893316520737,0.446072444327146,2.19564602185345,-27.6443728720964,0.400516343736351,0.846675581944865,0.01832092112414,-0.279261380925146,3.43231721338532,-1.09882066491703,-1.87792258986215,1.68411281588802,2.136876767478,3.3522377713429,0.423433391284189,0.636314712568592,0.787588803972982,0.346805834533712,0.12297369063309,-0.0948104164267727,0.278910496126686,-0.203115736472399,0.292482169238314,-1.30290999020799,1.09232493357669,1.45338642310294,1.12260060831831,-0.150020719929488,-0.905664766128108,-29590.8902547826
0.382451366225317,-5.74951102836043,-17.6893366559723,0.446090980001737,2.19562772787167,-27.6443743952417,0.400564551201478,0.846500707127281,0.0183207285799201,-0.279191839107536,3.43229491606502,-1.09898198498614,-1.87775190553317,1.68411390471009,2.13687785617233,3.35223725768679,0.423432880443554,0.636314525313212,0.787589593340535,0.346811343539061,0.122972624614294,-0.0948105260651922,0.278922137717168,-0.2031189740983,0.292477871878567,-1.30292220383842,1.09232560749539,1.45339288143879,1.12259952366056,-0.150021720445816,-0.90566701187182,-29590.890252638
0.382450338052543,-5.74934353663412,-17.6893277411281,0.446108784576852,2.19563085926958,-27.6444037380662,0.400723558438527,0.846494431952593,0.0183186754843129,-0.278851746985789,3.43235765186693,-1.09901110442433,-1.87793170348938,1.68411178261248,2.13688065942229,3.35224286489129,0.423430720649921,0.636310078794513,0.787584244617819,0.346808417733817,0.122975325487288,-0.0948163253360886,0.278917871565531,-0.203112975952222,0.292472825017086,-1.30292786619885,1.09232814183317,1.45338951707452,1.12259813401305,-0.15002259340271,-0.905669108453164,-29590.8902523721
0.382453371033973,-5.74840565141334,-17.6889837276958,0.446122842611601,2.19562481761872,-27.644754438894,0.400614531853411,0.846544625890274,0.0182969792303517,-0.278746040580562,3.43232198765468,-1.09894922220624,-1.87774270999316,1.68411113552638,2.13687936975963,3.35223169878362,0.423432396730206,0.636314253052252,0.78758961807681,0.346810960768878,0.122971646024699,-0.0948102590175317,0.278921730900397,-0.203115599111057,0.292477259339355,-1.30292384587919,1.09232822788812,1.45339084020411,1.12259783038396,-0.150022214896032,-0.905668262178452,-29590.8902520323
