"gamma_rplc.r.sll","gamma_rdc.nd.cmpnst","gamma_shrt.flghts","gamma_mdm.flghts","gamma_lng.flghts","gamma_dt","gamma_inslt.rf","gamma_inslt.fcd","gamma_rplc.wndws","gamma_vntltn","gamma_ht.pmp","gamma_slr.pnls","gamma_rdc.tmp","gamma_crtfct","gamma_co2.offset","gamma_undercomp","asc_rplc.r.sll","asc_rdc.nd.cmpnst","asc_shrt.flghts","asc_mdm.flghts","asc_lng.flghts","asc_dt","asc_inslt.rf","asc_inslt.fcd","asc_rplc.wndws","asc_vntltn","asc_ht.pmp","asc_slr.pnls","asc_rdc.tmp","asc_crtfct","asc_co2.offset","asc_undercomp","b_co2.offset_price_certificate","b_undercomp_price_certificate","b_rplc.r.sll_co2_initial","b_rdc.nd.cmpnst_co2_initial","b_mdm.flghts_co2_initial","b_lng.flghts_co2_initial","b_dt_co2_initial","b_inslt.rf_co2_initial","b_rplc.wndws_co2_initial","b_vntltn_co2_initial","b_ht.pmp_co2_initial","b_slr.pnls_co2_initial","b_rdc.tmp_co2_initial","b_rplc.r.sll_income","b_rdc.nd.cmpnst_income","b_shrt.flghts_income","b_mdm.flghts_income","b_lng.flghts_income","b_dt_income","b_inslt.rf_income","b_inslt.fcd_income","b_rplc.wndws_income","b_vntltn_income","b_ht.pmp_income","b_slr.pnls_income","b_rdc.tmp_income","b_crtfct_income","b_co2.offset_income","b_undercomp_income","b_slr.pnls_emp_full","b_rplc.wndws_n_commute","b_rdc.tmp_n_commute","b_co2.offset_n_commute","b_undercomp_ho","b_rdc.nd.cmpnst_pol_scale","b_mdm.flghts_pol_scale","b_lng.flghts_pol_scale","b_dt_pol_scale","b_inslt.rf_pol_scale","b_inslt.fcd_pol_scale","b_rdc.tmp_pol_scale","b_crtfct_pol_scale","b_co2.offset_pol_scale","b_undercomp_pol_scale","b_inslt.fcd_health","b_rdc.tmp_health","b_rplc.r.sll_car_value","b_rdc.nd.cmpnst_car_value","b_rdc.nd.cmpnst_car_annual_km","b_rplc.r.sll_car_type_electric","b_rdc.nd.cmpnst_car_type_electric","b_rplc.r.sll_car_size_small","b_rdc.nd.cmpnst_car_size_small","b_rdc.nd.cmpnst_car_size_medium","b_rdc.nd.cmpnst_pt_has","b_shrt.flghts_n_short_flight","b_mdm.flghts_n_medium_flight","b_lng.flghts_n_long_flight","b_inslt.rf_re_standard_old","b_inslt.fcd_re_standard_old","b_rdc.tmp_log_re_area","b_ht.pmp_hh_size","b_rdc.tmp_hh_size","b_crtfct_hh_size","b_co2.offset_hh_size","b_shrt.flghts_age","b_dt_age","b_inslt.rf_age","b_vntltn_age","b_rdc.tmp_age","b_crtfct_age","b_undercomp_age","b_lng.flghts_sex_male","b_dt_sex_male","b_slr.pnls_sex_male","b_crtfct_sex_male","b_undercomp_sex_male","b_lng.flghts_educ_secondary","b_ht.pmp_educ_secondary","b_slr.pnls_educ_secondary","b_rdc.tmp_educ_secondary","b_crtfct_educ_secondary","b_undercomp_educ_secondary","b_rplc.r.sll_educ_higher","b_dt_educ_higher","b_slr.pnls_educ_higher","b_crtfct_educ_higher","b_co2.offset_educ_higher","b_undercomp_educ_higher","b_dt_diet_omnivore","b_rplc.r.sll_ind_concern","b_rdc.nd.cmpnst_ind_concern","b_mdm.flghts_ind_concern","b_dt_ind_concern","b_rdc.tmp_ind_concern","b_crtfct_ind_concern","b_co2.offset_ind_concern","b_undercomp_ind_concern","b_rplc.r.sll_ind_resp","b_shrt.flghts_ind_resp","b_mdm.flghts_ind_resp","b_dt_ind_resp","b_rdc.tmp_ind_resp","b_crtfct_ind_resp","b_co2.offset_ind_resp","b_undercomp_ind_resp","b_rplc.r.sll_ind_effic","b_rdc.nd.cmpnst_ind_effic","b_shrt.flghts_ind_effic","b_mdm.flghts_ind_effic","b_dt_ind_effic","b_rplc.wndws_ind_effic","b_ht.pmp_ind_effic","b_slr.pnls_ind_effic","b_crtfct_ind_effic","b_undercomp_ind_effic","b_mdm.flghts_ind_exp","b_slr.pnls_ind_exp","b_undercomp_ind_exp","b_inslt.fcd_pol_scale_x_income","b_co2.offset_pol_scale_x_income","b_undercomp_pol_scale_x_income","b_mdm.flghts_ind_concern_x_income","b_dt_ind_concern_x_income","b_ht.pmp_ind_concern_x_income","b_shrt.flghts_ind_resp_x_income","b_rdc.tmp_ind_resp_x_income","b_rdc.nd.cmpnst_ind_effic_x_income","b_mdm.flghts_ind_effic_x_income","b_inslt.rf_ind_effic_x_income","b_inslt.fcd_ind_effic_x_income","b_rplc.wndws_ind_effic_x_income","b_slr.pnls_ind_effic_x_income","logLike"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59030.9412429543
1.15555075649883,1.0590563629578,1.19693194915277,1.16796360188301,1.15292775043704,1.08198038716587,1.10055472335924,1.11607002060506,1.08362329929912,1.13544342062881,1.07636349829301,1.03823852594849,1.0648212034247,1.20912720440133,1.29745790656858,1.19875905755919,-0.0320895926642916,-0.0225222088667069,-0.0398336466491411,-0.0310960391468775,-0.035834624505856,-0.0485356089422869,-0.0431012979326431,-0.0668761110375666,-0.054875449787406,-0.127343684398906,0.00740700743471231,-0.0042937911047505,-0.00600000879786523,-0.0327729357569476,-0.0673087175745032,-0.0235115894876493,-5.04142704134092e-05,-1.46946833266816e-05,-0.00119206566163097,-0.00105243371677382,-0.000961610733758239,-0.000991325622882799,-0.00162740370763779,-0.000699535915142377,-0.000978517361826131,-0.0026326943872108,0.000204466077348521,-0.000372942248706,0.000150776742236814,-0.00208109994211098,-0.0022869903030797,-0.00340500481951869,-0.00231790652508747,-0.00308487544102259,-0.00314192872208873,-0.00329420752693602,-0.00528318891904612,-0.00460912121177246,-0.00874034835771068,0.000220905260884724,-0.00109673072139195,-0.000706343381698659,-0.00225391589507144,-0.00499152379335212,-0.00282216279978112,-0.0112602299775097,-0.0130691541998956,0.000536297341210614,-0.00884060899363954,-0.00988921343710817,-0.00429080716161878,-0.00700272887520199,-0.00779451785096304,-0.00931177177748033,-0.00534526235051858,-0.00885647398576612,-0.00185189689056244,-0.00701215787451075,-0.0122349568805586,-0.00220541913515652,-0.0211656306123554,-0.0027500249107805,-0.000960306636551929,-0.000996866170073005,-0.000916563309460961,-0.139492718831659,-0.0979477973673962,-0.0423106871639477,-0.024882899047143,-0.0215160962262173,-0.0156772965337922,-0.0046612935992558,-0.00120637564685388,-0.0056819019391475,0.0151654358063414,-0.0169021551250436,-0.00144041689408717,-0.000338431470943549,-0.00381379750903713,-0.0093073386738414,-0.0198956657728577,-0.000958110181886377,-0.000920591415509258,-0.000830520165557963,-0.00228380676208148,-0.000200484688820784,-0.000689617886724925,-0.000282284284734297,-0.0201942083790054,-0.0435577220982972,-0.00570499290095772,-0.0216621662264489,-0.024745136290739,-0.0245120999295147,0.0101730641965241,-0.00551367495357614,0.0018641956011816,-0.043710670783899,-0.0109011958971651,-0.00884180163210352,-0.0156365936479748,-0.00329076403724951,-0.00819357877324874,-0.03074798874544,-0.0526498566439036,-0.0132660274296544,-0.00697147131058012,-0.00528017998001158,-0.00605807329435417,-0.0101971725668209,-0.000918397690172779,-0.00657160150120522,-0.0152170221141893,-0.00803116899875124,-0.00369310943642664,-0.00438202391089513,-0.00290368535140138,-0.00524565171085759,-0.000588123574204094,-0.00279519734826762,-0.00772110859059707,-0.00488343127808266,-0.0031153248645652,-0.00282229735300593,-0.0051339239575166,-0.00305293989876088,-0.00495678921450218,-0.00662170797170907,0.00058313269018224,-0.000484505845693329,-0.00314519594119439,-0.00494727519441258,-0.00413539906685798,-0.000151074038466185,-0.00439656305405284,-0.000665668411051257,-0.000880258114437055,-0.000311281818815287,-0.000441333872687148,-0.000582989626799945,2.48197624487236e-05,-0.000417454217770931,-9.54022272152173e-05,-0.000254540438980164,-0.000225303469804709,-0.000355470685664647,-0.000623834184475828,-0.000482845794908929,-0.000144791323761807,-57346.3555730344
1.26475966190316,1.09787595160656,1.29295790206433,1.27192030236671,1.28891390276517,1.12422390431475,1.19219507428021,1.18501560580279,1.10469224214319,1.12086364432348,1.30811619690792,1.03299854015446,1.09293089266749,1.59092993579732,1.59009865019697,1.48207215435518,-0.507996673099776,-0.425116023156266,-0.469930657079083,-0.435529111474593,-0.572720471738054,-0.526383277099307,-0.523848176131184,-0.628072887623366,-0.542751808696483,-0.774711372934049,-0.49814917891165,-0.398915955329552,-0.279608500011155,-0.402786947553303,-0.545635107810065,-0.34106481578084,-8.85430910684232e-05,-3.10696678819254e-05,-0.0027182809790039,-0.00207877921995758,-0.00261547040745727,-0.00254559339932733,-0.00198055831822746,-0.00197270573671003,-0.0016051340749401,-0.00289435635205298,-0.0016390423407701,-0.00141765536344205,-0.000229772843608123,-0.0127718226400814,-0.0156820918303724,-0.0144216026569659,-0.015545882239522,-0.0157065970879037,-0.0162549370908053,-0.011785098775944,-0.0161860273106403,-0.0235665975352378,-0.0129338930485321,-0.00944875791491078,-0.0153164958009451,-0.0123418234103631,-0.0114811335844988,-0.0181721359902844,-0.0136463158155842,0.00446904788566696,-0.0170739249899235,-0.00207068424851803,-0.0087221985000889,-0.0126840727605504,-0.0116320646636615,-0.0164723972585776,-0.0124169260953028,-0.0169374588309454,-0.0105042299144594,-0.0256222989130984,-0.00955027974105389,-0.0159053162210524,-0.0358882453458935,-0.0162062942148087,-0.0404003822694857,-0.0199919045436246,-0.00142869519253805,-0.00147299130765456,-0.00225078114136947,-0.152692492259923,-0.115451448703044,-0.0541795649068901,-0.0530367542910664,-0.047042990389711,-0.0209999753763876,-0.00472565146315792,0.00118302289404648,-0.0114883353121051,0.0224594868942439,-0.0101046485239284,-0.0133185862374737,-0.000218275087598419,-0.00861506978321483,-0.0220829992856712,-0.0148354599153939,-0.00313509639364794,-0.00175988809924895,-0.00308078411819864,-0.0035238629640819,-0.00167887767313308,-0.0019382131605479,-0.00114069753675386,-0.0416127080404448,-0.0532549850474223,-0.0320675091941961,-0.0245164616239264,-0.030572721805382,-0.0135824463977097,-0.0204731304843145,-0.122719045464194,-0.0177478691664108,-0.165547208269217,-0.108292413778157,0.00331256252651745,-0.0163891613070735,-0.122829195983017,-0.122448757411885,-0.0522623525459556,-0.148126467228024,-0.0229954688872745,-0.0285964051031414,-0.0278820622907533,-0.0245827365205154,-0.0362109621889075,-0.0207443748686233,-0.0248919109328447,-0.0415156908219067,-0.0337961132771268,-0.00929053592705274,-0.0130332622697341,-0.00755533394993046,-0.00798098960552234,-0.00848284498510369,-0.00364846982163097,-0.0153445150699353,-0.0113276805343651,-0.00815644871414949,-0.0155274333352769,-0.0192128898878874,-0.015479825677136,-0.00856089163678074,-0.0313339504014591,-0.0124058206214601,-0.0118652109838479,-0.0121673727970358,-0.0129828732111971,-0.00433874916263471,-0.00219471049737994,-0.00419323379541726,0.0010875258460959,0.00103480945434203,0.000352966025202285,-0.000927706841397246,0.00132549661838081,-0.00152747620869739,-5.73275546175631e-05,1.61158425989513e-05,0.00046583384676015,0.000493600569222661,-0.000868037454148304,-0.00125242927925616,0.000807503469875134,0.000122843387675704,-54700.3561511117
1.51632630107676,1.20146761255769,1.54487029727797,1.84933210017483,1.57541322394156,1.39854182819806,1.13856012327678,1.50757482117654,1.40354687302432,2.12858816888302,0.0633933103069377,1.19542534052989,1.25196420852581,0.675016339893722,2.83703816419076,1.98014412446761,-1.2997687242769,-0.963881324240524,-1.1100258319391,-1.10151700496729,-1.66708063155539,-1.22949356580429,-1.38741717159722,-1.70250510514859,-1.61052819191479,-2.05759382500254,-0.857607757876724,-1.05253214961343,-0.563196376771596,-0.781420164616548,-1.43182499056278,-0.738719676769011,-0.000339806972345292,-0.000124694887497576,-0.0113936737308852,-0.0101307578438712,-0.00803459713972863,-0.011226226161701,-0.0085916290617881,-0.0075907323277963,-0.0103659322026885,-0.0223888215715443,-0.007459932361195,-0.00765008437832252,-0.0037106139635856,-0.0600144410979711,-0.0553616698588452,-0.0598295713701868,-0.0503385748989924,-0.0705853037422677,-0.0479252803776985,-0.0431624520819916,-0.0551681781925107,-0.0768777201141892,-0.0527322429069923,-0.0432157218729624,-0.0580385739899462,-0.0399975664999518,-0.0435152950464505,-0.0516465669228414,-0.0457319187905318,-0.00494844560592098,-0.0553766220197517,-0.00988638660846354,-0.0207032164422499,-0.0334506490357067,-0.0553626407717683,-0.0884667567871015,-0.0754404950538586,-0.0842114334697521,-0.0516961767318496,-0.0928261551221649,-0.0527709922940832,-0.0622955299739187,-0.119507429573322,-0.0532274109532863,-0.228352254060419,-0.0889551633795316,-0.0065381114440653,-0.00683290131615083,-0.00816395595916704,-0.253665314736653,-0.184934784735904,-0.1929097673024,-0.234167508695785,-0.20709296274481,-0.153358088628362,-0.00141925906546377,-0.0289935633752493,-0.04571744354775,0.040639144660667,-0.11386445476299,-0.0565369067012703,-0.036968429714833,-0.0546122828297091,-0.0664435043545044,-0.0806337004434162,-0.0152416545622147,-0.00825549130346042,-0.0146284313396748,-0.0191398418304561,-0.00666196889465972,-0.00587663222706868,-0.00401066516092888,-0.180269237079363,-0.151872813587565,-0.197176385923422,-0.0545804291229908,-0.0985570736971306,0.0116767419047839,-0.0753503162256709,-0.623996655749691,-0.0718717152326195,-0.4421772071416,-0.441889277453371,0.0137993828042158,-0.00135782742243008,-0.579719329056613,-0.379381989623248,-0.0461177170839192,-0.521475366389883,-0.000296696101750104,-0.128891310556261,-0.129418629047935,-0.100289093104162,-0.121354847089126,-0.0944172888541155,-0.0772872715726684,-0.167887335567067,-0.131118283839148,-0.04180571455885,-0.0389231146966284,-0.0432551569722248,-0.0381461019771342,-0.0323129731317399,-0.021363697266039,-0.0720774349772164,-0.0546743173695417,-0.0490504719054215,-0.0494365857856437,-0.0836271032940006,-0.0524688388287489,-0.0355820262227275,-0.118636018770001,-0.0576616245333259,-0.0528795803975629,-0.0475185452143,-0.0565898853419812,-0.0247831816648827,-0.0239318819613291,-0.0113852012587614,0.00435863530632526,0.000723989292515351,-0.00133850436346419,-0.0032745000165753,0.00141950737740028,-0.0082887603321592,-0.00192879283209737,-0.00271901130121623,-0.00111328525254286,0.00029877847373383,-0.00296532000710631,-0.00463737121239289,0.000401638057665876,-0.00225680650866087,-49830.5359403237
1.99660032731983,1.21185889364269,1.23842660816658,3.2573920154273,2.30583187762949,1.30983202246568,1.39512840311589,2.38788712199752,2.19163897365107,4.14814847860167,0.0669280168399483,1.53421789022574,1.45119589707261,0.651425043758314,5.64441641059807,3.16036308059459,-1.49578377126979,-1.07171204509485,-1.26784819173425,-1.29148948800289,-1.93259226533774,-1.38140474019042,-1.63490734520473,-1.99469211656217,-1.91159583989675,-2.56684569291754,-0.932092381747044,-1.23218634988633,-0.653921383852526,-0.884218849722951,-1.73634441754762,-0.865175305172472,-0.000700100618334481,-0.000185433035374551,-0.0160156025249389,-0.015488355828949,-0.0102256050852054,-0.0166788881386877,-0.0154797914271538,-0.00901009880258978,-0.0156864046403556,-0.0429676697286257,-0.0072016757414409,-0.00699734696285377,-0.00509583731479003,-0.075702607877841,-0.0673062189079487,-0.0750805352804896,-0.0608326282116746,-0.091079938795063,-0.0593508542021266,-0.056316428644387,-0.0752791732779234,-0.0953570505378348,-0.0851292073638691,-0.0479435540085637,-0.0713437253321412,-0.0476112277677396,-0.0539647918814325,-0.0733993640249794,-0.0645725645242093,-0.0859092814842464,-0.111653864285093,-0.0213107911259807,-0.037320845338167,-0.0672909795323656,-0.0770923568419661,-0.120540722442156,-0.119327383193276,-0.124477053127749,-0.0831113159996476,-0.121443541733586,-0.0686510250164591,-0.0856650007107567,-0.18431014116632,-0.0681302452527538,-0.321944282123641,-0.119082763434698,-0.0116890432746999,-0.0110920277436242,-0.00997937405125075,-0.474168243709628,-0.436793823739848,-0.348380554447144,-0.353771893509266,-0.269939827355324,-0.221135271200774,-0.0130530289471417,-0.0527530974547122,-0.0793582107532823,0.0538227521157125,-0.195821627781849,-0.0744131897384403,-0.0615578215065404,-0.0826574809286466,-0.0947561852457767,-0.176515442736055,-0.019377764925678,-0.0111115536897216,-0.0191027755534931,-0.0307623030265354,-0.00831167635664346,-0.00802625676310537,-0.00571418851262372,-0.284263358624988,-0.277105325307005,-0.286283380507186,-0.109347397610504,-0.21732184314501,-0.0997496638951184,-0.0681107467018985,-0.819267971907726,-0.131496577986446,-0.543916450232966,-0.557354901330557,-0.0259955658553566,0.0367265969737861,-0.679047975781293,-0.468033517946156,-0.0779506534542167,-0.752772704840688,0.0825825597630249,-0.171722573951282,-0.156900386235488,-0.135700015867923,-0.148868887201308,-0.114605716734838,-0.100215167231998,-0.232766215753616,-0.176773885279279,-0.0629161896476092,-0.0553367482791581,-0.0629784823309582,-0.0522915606691099,-0.0417546483494722,-0.0332702624141874,-0.110291715328975,-0.0809988870080289,-0.0694561508571233,-0.0637489932512452,-0.104864536218379,-0.070450102556878,-0.0486895094880086,-0.153607125597194,-0.0651896534413435,-0.0685240473861867,-0.061172635636684,-0.0868899971274708,-0.0493421174512963,-0.043579557629443,-0.0309471936334546,0.00257992014476543,-0.00451740613490893,-0.00372403758875669,-0.00475242510025013,-0.000324440962705745,-0.00914418358031691,-0.00354804704065258,-0.00356073603101622,-0.00257179628377038,-0.000293003199939712,-0.0039554104959385,-0.00680434538374572,-0.00095811661904468,-0.0033035483199321,-47970.8998623265
3.15551561156631,1.30463694438715,1.40995839384837,4.98347671312529,3.86436358531844,1.20459658257422,1.72481997261644,3.17518833972381,2.7604943853108,4.51127737882709,0.114591088031073,1.8462943304523,1.6579350182165,1.59792012374952,5.95273270983766,4.99634147463184,-1.67492979851199,-1.17341332004846,-1.45660593797917,-1.42459566677303,-1.99431214600942,-1.55480614922298,-1.8168308932361,-2.1102926379209,-2.17085713450375,-2.87223990426049,-1.0789997866008,-1.40263266042958,-0.74257817055368,-1.04283082593212,-1.76670959617539,-0.861033130619431,-0.000747864449182282,-0.000202214581384827,-0.0181942981477303,-0.0195287122646644,-0.0127063598654439,-0.0218393563966931,-0.0191425271119343,-0.00955638660417864,-0.0164214068840505,-0.0481384036933252,-0.00855099922936654,-0.00800201279292756,-0.00421008242131803,-0.0771200710210443,-0.0695583083634832,-0.0728229392225549,-0.0686476884020401,-0.0995743729235419,-0.0608176166149617,-0.0597185347754835,-0.0788737587755951,-0.0992473889571926,-0.0888236295688691,-0.0458617847395327,-0.0764473961937841,-0.0477714196915374,-0.0531144190090804,-0.075922892998796,-0.0658003143152658,-0.08339560025064,-0.124654806917017,-0.0209283696189449,-0.028044714692694,-0.0749086729413847,-0.0921241070855924,-0.129017737980838,-0.130263742856811,-0.142967673672805,-0.0777402958888132,-0.122065264301296,-0.0712192998957989,-0.103235725877689,-0.187962902980539,-0.0661531048178748,-0.340666868380994,-0.126753841984091,-0.0136442434140029,-0.0130268478390208,-0.00485952235531269,-0.719437070091068,-0.612776932564914,-0.402122187807254,-0.368144138517388,-0.286629551990841,-0.195087303365936,-0.00750461357407401,-0.024015296513345,-0.035142604554795,0.11608794866722,-0.115299492417018,-0.0843323758899389,-0.0861718363613537,-0.0971731620015083,-0.132111669988595,-0.185029155255828,-0.0206601528340812,-0.0141382149288918,-0.0201964726966237,-0.0338266821806555,-0.010256975779661,-0.0108012758106245,-0.0054543275526648,-0.30627435889339,-0.313030378926777,-0.310179345268368,-0.128914636406393,-0.222513975329894,-0.162225418533311,-0.0870538919419738,-0.862188182132138,-0.156228626774129,-0.688764014820012,-0.59347796369223,-0.000630299870489306,0.0668159534638349,-0.758245823799682,-0.576855353358438,-0.0533933487079519,-0.813616221727384,0.300360450415185,-0.183603917110199,-0.167970184903362,-0.144488436261252,-0.15991965884147,-0.114421260011259,-0.119426416479424,-0.237720804543084,-0.195995682412263,-0.06886409688564,-0.0625334977370879,-0.061970175917734,-0.0524317755372521,-0.0413605992203492,-0.0352841837208496,-0.103302805622082,-0.0915817863743743,-0.0661478089812619,-0.0716475261835661,-0.113221987766933,-0.0698845472699483,-0.0466931803136805,-0.163359441155811,-0.0684818353899757,-0.0699379948657287,-0.0644848791859415,-0.0890500555188172,-0.0561698214320163,-0.0351048829832486,-0.0365223285322216,0.00200714994634083,-0.00181852794377659,-0.00310809381811944,-0.00361382009083796,0.00208518127028612,-0.00831922001265165,-0.00291350212695346,-0.00270091501897183,-0.00149310073759678,-0.000865365009249326,-0.00447434942177815,-0.00946968841131984,-9.42355210013154e-05,-0.00226499941742691,-46190.0624880971
5.4681019846254,1.45278655814006,1.98497019391283,8.96057215106886,9.65057043597159,2.03316505357786,3.31656656552298,4.85763000359052,3.71950474311885,2.56437760216724,0.270098487889457,2.15803949592439,2.27389181078763,1.87997316658373,9.7305133157456,9.69806969912564,-1.84798855866859,-1.27460388376871,-1.6114375366002,-1.56499414768768,-2.11105459588549,-1.76949778857684,-1.96719945259714,-2.21325956826468,-2.39467843543651,-3.14042257558974,-1.13864653413167,-1.4814439181198,-0.76053179316156,-1.10758068640747,-1.84777826137128,-0.830831419043933,-0.000763109552333414,-0.000140986739781121,-0.021033810474726,-0.02615371469971,-0.015495211966724,-0.0244840602204709,-0.016181174398764,-0.0134141045277719,-0.0164413770510116,-0.0446626157029014,-0.00974483463104127,-0.00896464512526193,0.000240813282118917,-0.0740289569080317,-0.0714162596519269,-0.0762420360482564,-0.0802578485416752,-0.112810948917744,-0.0618982356795186,-0.0680469362705895,-0.0915265372672995,-0.109883797061412,-0.098961031750779,-0.0442135697741301,-0.0816564071514935,-0.0471356485468151,-0.0486908021231826,-0.0594250469299304,-0.0666077053274507,-0.0382050469883335,-0.108036518797114,0.00030961851927069,0.012470225165656,-0.0907591964006567,-0.106178112335897,-0.153288041868637,-0.162925519892152,-0.177496958454596,-0.0592611987590339,-0.107281487433382,-0.0799567365969628,-0.117839364669612,-0.186060655403494,-0.0447538775251148,-0.351118008747567,-0.129804695793442,-0.0147839756567533,-0.0132763277816612,0.00919582660224095,-1.79854281863531,-1.1997508470774,-0.458687489799864,-0.353946499915425,-0.345397301906234,-0.0534809461992298,0.0481732327288551,0.103891680393153,0.104515451601828,0.294243875957158,0.148391551175089,-0.0885955485636119,-0.113897527688964,-0.112743914159218,-0.152994685744251,-0.190213573180574,-0.0225178419605968,-0.0186286632919084,-0.0222829529574142,-0.0355669843028282,-0.0119938613887492,-0.011932268833215,-0.0027471405550006,-0.278052345854363,-0.392007303049491,-0.224480384334271,-0.0371750471640233,-0.198605116416377,-0.211387239016174,-0.118156377703017,-0.860808854022173,-0.0773415669247616,-0.660131335696366,-0.551942679173176,0.124268229295915,0.150425660775417,-0.822013990350645,-0.415112802511633,0.174040390304324,-0.88949506798166,0.730101652524173,-0.178974486743508,-0.173714115608245,-0.12520550259394,-0.17238033233209,-0.10342572697144,-0.115674547981611,-0.207695820483768,-0.199832976366065,-0.0650099759776369,-0.0512796217905222,-0.0391879247899165,-0.0490679089003724,-0.0285969000656562,-0.0221798774821807,-0.073566045873081,-0.0944713474659904,-0.0483104478027504,-0.0680278003591242,-0.102093123143029,-0.0542227303831755,-0.0426930965009442,-0.1571835261243,-0.0682543360399831,-0.0567397968129538,-0.0522647995354448,-0.0909779816203,-0.0700076266770924,-0.0166314684152132,-0.028199842988208,0.00249602301851731,0.000900437988992735,-0.0014485811254434,-0.00234443252039929,0.00552384408694129,-0.00771514809344367,-0.00252840122250948,-0.00193995113417056,0.000185747406070638,-0.00141054740859292,-0.00518638437882731,-0.012213778316006,0.00133653498752968,-0.00113259586333494,-44726.1176829261
7.20901287564347,1.63948135533485,1.94444983186571,6.7009971592264,6.65174429098514,0.171298360002113,4.93544919686182,7.92007964633493,4.32722940190007,3.255016420908,0.486318566170617,3.00675958115595,1.74211958442025,3.054900458865,19.0970783536198,15.8934662476215,-2.06281323785049,-1.38993175494094,-1.84674282058131,-1.74290688298099,-2.2230444505366,-1.95023307734946,-2.18285184074736,-2.38539230678941,-2.65676880401111,-3.31620417934224,-1.23783987972399,-1.66293073233043,-0.821497186198139,-1.21999008698826,-2.11335833618924,-0.814153214104705,-0.000820899566487895,-5.0794604412559e-05,-0.0226651882783446,-0.0264596421877484,-0.0219789222450935,-0.026887343832019,-0.0326840178264748,-0.0131404707312367,-0.0130655391249816,-0.0408135600957437,-0.0104760912762754,-0.00822009298059191,0.00587536281182958,-0.069322168778639,-0.0757910188269022,-0.0915784011795609,-0.0823774599077531,-0.106543059991833,-0.0686238213201596,-0.0805723302546285,-0.110806544882279,-0.118673068970294,-0.106105772143888,-0.0430949597703272,-0.0871614693520269,-0.046974974257876,-0.0486266580642848,-0.0476617554910167,-0.0734157117895106,-0.0691033388907558,-0.0876578141050336,0.0135950316130623,0.0552266944717025,-0.0960229772731023,-0.120083238801878,-0.172248024535558,-0.172204333271891,-0.199187639474168,-0.0521756281615907,-0.092487644790526,-0.0797487127399044,-0.141920401724916,-0.228553450793667,-0.027323112162533,-0.35924615876073,-0.139916939917144,-0.0136856848591716,-0.0112933913187386,0.0151202916734965,-2.50241734002046,-1.40457611968507,-0.527866774174352,-0.369412644338433,-0.37108715708789,0.0706901301496395,0.0922902402595587,0.215935836424728,0.22106461846638,0.530965062921327,0.357562347107277,-0.100007459422806,-0.152169290358862,-0.120701907180056,-0.181045377866812,-0.21367088916215,-0.0240976997848092,-0.0201501236702015,-0.023191783066328,-0.0374214171076383,-0.0132449743325896,-0.014372181556853,-0.000730196889588444,-0.00942730222058435,-0.360793743495835,-0.13270047081949,-0.00125687681188986,-0.220543791760842,-0.0873376284017715,-0.163432368415716,-0.883277432151686,-0.0271206083841301,-0.718977217125565,-0.557264086945404,0.253301070856172,0.195608433947913,-0.875985310940573,-0.29824180119396,0.346451039755543,-0.944787308004005,1.18433467603327,-0.170177515818236,-0.178660760691813,-0.124816135417198,-0.167023301726231,-0.0996858822291263,-0.115102766418421,-0.181643176221196,-0.212286727558091,-0.0513629854354357,-0.0358849233077873,-0.0227083893040291,-0.0407202824532251,-0.024599863090276,-0.0113136008143882,-0.0562939360991575,-0.099736146009254,-0.0231859873760707,-0.0643299545885363,-0.0786961161791004,-0.0478740851929512,-0.0420953798308401,-0.153848846187304,-0.0643783630992547,-0.0520677109375147,-0.0410940482680606,-0.101357410909718,-0.0654287250662862,0.00135020456222883,-0.0230154583137607,0.00271876314822142,0.000381822310012255,-0.000889071317969613,0.000941485621889625,0.00894584049913751,-0.00696075580802526,-0.00132205821658785,-0.00104731540978304,0.00155594302913729,-0.000690270253509335,-0.00616510906314267,-0.0136725136069534,0.00346906156336839,0.000677800954626754,-44566.2372562431
